Time.[FiscalWeekKey],Location.[LocationKey],Activity.[ActivityKey],Item.[ItemKey],Version.[VersionKey],Transport.[TransportKey],Product.[ProductKey],Material Production Planned WIP
W3-2017,166,Act-5006-166,1,0,0,1,75
W0-2017,166,Act-5006-166,2,0,0,2,25
W1-2017,166,Act-5006-166,2,0,0,2,100
W2-2017,166,Act-5006-166,2,0,0,2,100
W3-2017,166,Act-5006-166,2,0,0,2,75
W0-2017,166,Act-5006-166,3,0,0,3,50
W1-2017,166,Act-5006-166,3,0,0,3,75
W2-2017,166,Act-5006-166,3,0,0,3,75
W3-2017,166,Act-5006-166,3,0,0,3,50
W0-2017,166,Act-5006-166,0,0,0,0,75
W1-2017,166,Act-5006-166,0,0,0,0,75
W2-2017,166,Act-5006-166,0,0,0,0,25
W3-2017,166,Act-5006-166,0,0,0,0,50
W0-2017,167,Act-5007-167,1,0,0,1,50
W1-2017,167,Act-5007-167,1,0,0,1,75
W2-2017,167,Act-5007-167,1,0,0,1,100
W3-2017,167,Act-5007-167,1,0,0,1,50
W0-2017,167,Act-5007-167,2,0,0,2,25
W1-2017,167,Act-5007-167,2,0,0,2,75
W2-2017,167,Act-5007-167,2,0,0,2,25
W3-2017,167,Act-5007-167,2,0,0,2,100
W0-2017,167,Act-5007-167,3,0,0,3,25
W1-2017,167,Act-5007-167,3,0,0,3,75
W2-2017,167,Act-5007-167,3,0,0,3,25
W3-2017,167,Act-5007-167,3,0,0,3,25
W0-2017,167,Act-5007-167,0,0,0,0,25
W1-2017,167,Act-5007-167,0,0,0,0,100
W2-2017,167,Act-5007-167,0,0,0,0,50
W3-2017,167,Act-5007-167,0,0,0,0,75
W0-2017,168,Act-5008-168,1,0,0,1,100
W1-2017,168,Act-5008-168,1,0,0,1,75
W2-2017,168,Act-5008-168,1,0,0,1,50
W3-2017,168,Act-5008-168,1,0,0,1,100
W0-2017,168,Act-5008-168,2,0,0,2,75
W1-2017,168,Act-5008-168,2,0,0,2,75
W2-2017,168,Act-5008-168,2,0,0,2,50
W3-2017,168,Act-5008-168,2,0,0,2,75
W0-2017,168,Act-5008-168,3,0,0,3,100
W1-2017,168,Act-5008-168,3,0,0,3,25
W2-2017,168,Act-5008-168,3,0,0,3,75
W3-2017,168,Act-5008-168,3,0,0,3,25
W0-2017,168,Act-5008-168,0,0,0,0,25
W1-2017,168,Act-5008-168,0,0,0,0,25
W2-2017,168,Act-5008-168,0,0,0,0,75
W3-2017,168,Act-5008-168,0,0,0,0,75
W0-2017,169,Act-5009-169,1,0,0,1,50
W1-2017,169,Act-5009-169,1,0,0,1,100
W2-2017,169,Act-5009-169,1,0,0,1,25
W3-2017,169,Act-5009-169,1,0,0,1,25
W0-2017,169,Act-5009-169,2,0,0,2,75
W1-2017,169,Act-5009-169,2,0,0,2,50
W2-2017,169,Act-5009-169,2,0,0,2,75
W3-2017,169,Act-5009-169,2,0,0,2,100
W0-2017,169,Act-5009-169,3,0,0,3,75
W1-2017,169,Act-5009-169,3,0,0,3,100
W2-2017,169,Act-5009-169,3,0,0,3,75
W3-2017,169,Act-5009-169,3,0,0,3,50
W0-2017,169,Act-5009-169,0,0,0,0,100
W1-2017,169,Act-5009-169,0,0,0,0,75
W2-2017,169,Act-5009-169,0,0,0,0,50
W3-2017,169,Act-5009-169,0,0,0,0,50
W0-2017,170,Act-5010-170,1,0,0,1,25
W1-2017,170,Act-5010-170,1,0,0,1,100
W2-2017,170,Act-5010-170,1,0,0,1,75
W3-2017,170,Act-5010-170,1,0,0,1,25
W0-2017,170,Act-5010-170,2,0,0,2,25
W1-2017,170,Act-5010-170,2,0,0,2,25
W2-2017,170,Act-5010-170,2,0,0,2,100
W3-2017,170,Act-5010-170,2,0,0,2,75
W0-2017,170,Act-5010-170,3,0,0,3,50
W1-2017,170,Act-5010-170,3,0,0,3,25
W2-2017,170,Act-5010-170,3,0,0,3,75
W3-2017,170,Act-5010-170,3,0,0,3,100
W0-2017,170,Act-5010-170,0,0,0,0,25
W1-2017,170,Act-5010-170,0,0,0,0,100
W2-2017,170,Act-5010-170,0,0,0,0,75
W3-2017,170,Act-5010-170,0,0,0,0,100
W0-2017,171,Act-5011-171,1,0,0,1,25
W1-2017,171,Act-5011-171,1,0,0,1,75
W2-2017,171,Act-5011-171,1,0,0,1,75
W3-2017,171,Act-5011-171,1,0,0,1,25
W0-2017,171,Act-5011-171,2,0,0,2,75
W1-2017,171,Act-5011-171,2,0,0,2,50
W2-2017,171,Act-5011-171,2,0,0,2,100
W3-2017,171,Act-5011-171,2,0,0,2,50
W0-2017,171,Act-5011-171,3,0,0,3,100
W1-2017,171,Act-5011-171,3,0,0,3,75
W2-2017,171,Act-5011-171,3,0,0,3,50
W3-2017,171,Act-5011-171,3,0,0,3,75
W0-2017,171,Act-5011-171,0,0,0,0,25
W1-2017,171,Act-5011-171,0,0,0,0,100
W2-2017,171,Act-5011-171,0,0,0,0,100
W3-2017,171,Act-5011-171,0,0,0,0,50
W0-2017,172,Act-5012-172,1,0,0,1,75
W1-2017,172,Act-5012-172,1,0,0,1,25
W2-2017,172,Act-5012-172,1,0,0,1,100
W3-2017,172,Act-5012-172,1,0,0,1,50
W0-2017,172,Act-5012-172,2,0,0,2,75
W1-2017,172,Act-5012-172,2,0,0,2,75
W2-2017,172,Act-5012-172,2,0,0,2,50
W3-2017,172,Act-5012-172,2,0,0,2,50
W0-2017,172,Act-5012-172,3,0,0,3,25
W1-2017,172,Act-5012-172,3,0,0,3,75
W2-2017,172,Act-5012-172,3,0,0,3,100
W3-2017,172,Act-5012-172,3,0,0,3,75
W0-2017,172,Act-5012-172,0,0,0,0,100
W1-2017,172,Act-5012-172,0,0,0,0,100
W2-2017,172,Act-5012-172,0,0,0,0,75
W3-2017,172,Act-5012-172,0,0,0,0,75
W0-2017,173,Act-5013-173,1,0,0,1,50
W1-2017,173,Act-5013-173,1,0,0,1,100
W2-2017,173,Act-5013-173,1,0,0,1,50
W3-2017,173,Act-5013-173,1,0,0,1,50
W0-2017,173,Act-5013-173,2,0,0,2,100
W1-2017,173,Act-5013-173,2,0,0,2,50
W2-2017,173,Act-5013-173,2,0,0,2,100
W3-2017,173,Act-5013-173,2,0,0,2,100
W0-2017,173,Act-5013-173,3,0,0,3,100
W1-2017,173,Act-5013-173,3,0,0,3,25
W2-2017,173,Act-5013-173,3,0,0,3,25
W3-2017,173,Act-5013-173,3,0,0,3,75
W0-2017,173,Act-5013-173,0,0,0,0,100
W1-2017,173,Act-5013-173,0,0,0,0,25
W2-2017,173,Act-5013-173,0,0,0,0,75
W3-2017,173,Act-5013-173,0,0,0,0,75
W0-2017,174,Act-5014-174,1,0,0,1,50
W1-2017,174,Act-5014-174,1,0,0,1,25
W2-2017,174,Act-5014-174,1,0,0,1,25
W3-2017,174,Act-5014-174,1,0,0,1,100
W0-2017,174,Act-5014-174,2,0,0,2,25
W1-2017,174,Act-5014-174,2,0,0,2,50
W2-2017,174,Act-5014-174,2,0,0,2,50
W3-2017,174,Act-5014-174,2,0,0,2,50
W0-2017,174,Act-5014-174,3,0,0,3,25
W1-2017,174,Act-5014-174,3,0,0,3,50
W2-2017,174,Act-5014-174,3,0,0,3,100
W3-2017,174,Act-5014-174,3,0,0,3,25
W0-2017,174,Act-5014-174,0,0,0,0,50
W1-2017,174,Act-5014-174,0,0,0,0,50
W2-2017,174,Act-5014-174,0,0,0,0,75
W3-2017,174,Act-5014-174,0,0,0,0,25
W0-2017,175,Act-5015-175,1,0,0,1,100
W1-2017,175,Act-5015-175,1,0,0,1,100
W2-2017,175,Act-5015-175,1,0,0,1,50
W3-2017,175,Act-5015-175,1,0,0,1,25
W0-2017,175,Act-5015-175,2,0,0,2,75
W1-2017,175,Act-5015-175,2,0,0,2,75
W2-2017,175,Act-5015-175,2,0,0,2,50
W3-2017,175,Act-5015-175,2,0,0,2,50
W0-2017,175,Act-5015-175,3,0,0,3,50
W1-2017,175,Act-5015-175,3,0,0,3,25
W2-2017,175,Act-5015-175,3,0,0,3,50
W3-2017,175,Act-5015-175,3,0,0,3,50
W0-2017,175,Act-5015-175,0,0,0,0,75
W1-2017,175,Act-5015-175,0,0,0,0,75
W2-2017,175,Act-5015-175,0,0,0,0,50
W3-2017,175,Act-5015-175,0,0,0,0,25
W0-2017,176,Act-5016-176,1,0,0,1,25
W1-2017,176,Act-5016-176,1,0,0,1,50
W2-2017,176,Act-5016-176,1,0,0,1,50
W3-2017,176,Act-5016-176,1,0,0,1,75
W0-2017,176,Act-5016-176,2,0,0,2,75
W1-2017,176,Act-5016-176,2,0,0,2,100
W2-2017,176,Act-5016-176,2,0,0,2,75
W3-2017,176,Act-5016-176,2,0,0,2,100
W0-2017,176,Act-5016-176,3,0,0,3,75
W1-2017,176,Act-5016-176,3,0,0,3,25
W2-2017,176,Act-5016-176,3,0,0,3,25
W3-2017,176,Act-5016-176,3,0,0,3,50
W0-2017,176,Act-5016-176,0,0,0,0,75
W1-2017,176,Act-5016-176,0,0,0,0,75
W2-2017,176,Act-5016-176,0,0,0,0,50
W3-2017,176,Act-5016-176,0,0,0,0,75
W0-2017,177,Act-5017-177,1,0,0,1,75
W1-2017,177,Act-5017-177,1,0,0,1,100
W2-2017,177,Act-5017-177,1,0,0,1,100
W3-2017,177,Act-5017-177,1,0,0,1,25
W0-2017,177,Act-5017-177,2,0,0,2,75
W1-2017,177,Act-5017-177,2,0,0,2,50
W2-2017,177,Act-5017-177,2,0,0,2,100
W3-2017,177,Act-5017-177,2,0,0,2,75
W0-2017,177,Act-5017-177,3,0,0,3,100
W1-2017,177,Act-5017-177,3,0,0,3,100
W2-2017,177,Act-5017-177,3,0,0,3,75
W3-2017,177,Act-5017-177,3,0,0,3,25
W0-2017,177,Act-5017-177,0,0,0,0,25
W1-2017,177,Act-5017-177,0,0,0,0,100
W2-2017,177,Act-5017-177,0,0,0,0,100
W3-2017,177,Act-5017-177,0,0,0,0,50
W0-2017,178,Act-5018-178,1,0,0,1,25
W1-2017,178,Act-5018-178,1,0,0,1,100
W2-2017,178,Act-5018-178,1,0,0,1,25
W3-2017,178,Act-5018-178,1,0,0,1,25
W0-2017,178,Act-5018-178,2,0,0,2,25
W1-2017,178,Act-5018-178,2,0,0,2,100
W2-2017,178,Act-5018-178,2,0,0,2,50
W3-2017,178,Act-5018-178,2,0,0,2,25
W0-2017,178,Act-5018-178,3,0,0,3,25
W1-2017,178,Act-5018-178,3,0,0,3,75
W2-2017,178,Act-5018-178,3,0,0,3,75
W3-2017,178,Act-5018-178,3,0,0,3,75
W0-2017,178,Act-5018-178,0,0,0,0,75
W1-2017,178,Act-5018-178,0,0,0,0,100
W2-2017,178,Act-5018-178,0,0,0,0,75
W3-2017,178,Act-5018-178,0,0,0,0,75
W0-2017,179,Act-5019-179,1,0,0,1,75
W1-2017,179,Act-5019-179,1,0,0,1,100
W2-2017,179,Act-5019-179,1,0,0,1,100
W3-2017,179,Act-5019-179,1,0,0,1,75
W0-2017,179,Act-5019-179,2,0,0,2,100
W1-2017,179,Act-5019-179,2,0,0,2,50
W2-2017,179,Act-5019-179,2,0,0,2,50
W3-2017,179,Act-5019-179,2,0,0,2,75
W0-2017,179,Act-5019-179,3,0,0,3,50
W1-2017,179,Act-5019-179,3,0,0,3,75
W2-2017,179,Act-5019-179,3,0,0,3,100
W3-2017,179,Act-5019-179,3,0,0,3,100
W0-2017,179,Act-5019-179,0,0,0,0,25
W1-2017,179,Act-5019-179,0,0,0,0,75
W2-2017,179,Act-5019-179,0,0,0,0,100
W3-2017,179,Act-5019-179,0,0,0,0,75
W0-2017,180,Act-5020-180,1,0,0,1,50
W1-2017,180,Act-5020-180,1,0,0,1,75
W2-2017,180,Act-5020-180,1,0,0,1,50
W3-2017,180,Act-5020-180,1,0,0,1,100
W0-2017,180,Act-5020-180,2,0,0,2,75
W1-2017,180,Act-5020-180,2,0,0,2,25
W2-2017,180,Act-5020-180,2,0,0,2,50
W3-2017,180,Act-5020-180,2,0,0,2,100
W0-2017,180,Act-5020-180,3,0,0,3,75
W1-2017,180,Act-5020-180,3,0,0,3,75
W2-2017,180,Act-5020-180,3,0,0,3,100
W3-2017,180,Act-5020-180,3,0,0,3,25
W0-2017,180,Act-5020-180,0,0,0,0,75
W1-2017,180,Act-5020-180,0,0,0,0,50
W2-2017,180,Act-5020-180,0,0,0,0,25
W3-2017,180,Act-5020-180,0,0,0,0,100
W0-2017,181,Act-5021-181,1,0,0,1,25
W1-2017,181,Act-5021-181,1,0,0,1,25
W2-2017,181,Act-5021-181,1,0,0,1,50
W3-2017,181,Act-5021-181,1,0,0,1,50
W0-2017,181,Act-5021-181,2,0,0,2,100
W1-2017,181,Act-5021-181,2,0,0,2,25
W2-2017,181,Act-5021-181,2,0,0,2,75
W3-2017,181,Act-5021-181,2,0,0,2,75
W0-2017,181,Act-5021-181,3,0,0,3,50
W1-2017,181,Act-5021-181,3,0,0,3,50
W2-2017,181,Act-5021-181,3,0,0,3,100
W3-2017,181,Act-5021-181,3,0,0,3,50
W0-2017,181,Act-5021-181,0,0,0,0,100
W1-2017,181,Act-5021-181,0,0,0,0,50
W2-2017,181,Act-5021-181,0,0,0,0,25
W3-2017,181,Act-5021-181,0,0,0,0,75
W0-2017,182,Act-5022-182,1,0,0,1,75
W1-2017,182,Act-5022-182,1,0,0,1,100
W2-2017,182,Act-5022-182,1,0,0,1,50
W3-2017,182,Act-5022-182,1,0,0,1,100
W0-2017,182,Act-5022-182,2,0,0,2,50
W1-2017,182,Act-5022-182,2,0,0,2,100
W2-2017,182,Act-5022-182,2,0,0,2,100
W3-2017,182,Act-5022-182,2,0,0,2,50
W0-2017,182,Act-5022-182,3,0,0,3,50
W1-2017,182,Act-5022-182,3,0,0,3,25
W2-2017,182,Act-5022-182,3,0,0,3,25
W3-2017,182,Act-5022-182,3,0,0,3,50
W0-2017,182,Act-5022-182,0,0,0,0,50
W1-2017,182,Act-5022-182,0,0,0,0,50
W2-2017,182,Act-5022-182,0,0,0,0,25
W3-2017,182,Act-5022-182,0,0,0,0,100
W0-2017,183,Act-5023-183,1,0,0,1,75
W1-2017,183,Act-5023-183,1,0,0,1,25
W2-2017,183,Act-5023-183,1,0,0,1,100
W3-2017,183,Act-5023-183,1,0,0,1,100
W0-2017,183,Act-5023-183,2,0,0,2,25
W1-2017,183,Act-5023-183,2,0,0,2,75
W2-2017,183,Act-5023-183,2,0,0,2,100
W3-2017,183,Act-5023-183,2,0,0,2,25
W0-2017,183,Act-5023-183,3,0,0,3,25
W1-2017,183,Act-5023-183,3,0,0,3,100
W2-2017,183,Act-5023-183,3,0,0,3,50
W3-2017,183,Act-5023-183,3,0,0,3,50
W0-2017,183,Act-5023-183,0,0,0,0,50
W1-2017,183,Act-5023-183,0,0,0,0,25
W2-2017,183,Act-5023-183,0,0,0,0,100
W3-2017,183,Act-5023-183,0,0,0,0,25
W0-2017,184,Act-5024-184,1,0,0,1,75
W1-2017,184,Act-5024-184,1,0,0,1,50
W2-2017,184,Act-5024-184,1,0,0,1,50
W3-2017,184,Act-5024-184,1,0,0,1,75
W0-2017,184,Act-5024-184,2,0,0,2,25
W1-2017,184,Act-5024-184,2,0,0,2,25
W2-2017,184,Act-5024-184,2,0,0,2,50
W3-2017,184,Act-5024-184,2,0,0,2,25
W0-2017,184,Act-5024-184,3,0,0,3,50
W1-2017,184,Act-5024-184,3,0,0,3,25
W2-2017,184,Act-5024-184,3,0,0,3,25
W3-2017,184,Act-5024-184,3,0,0,3,100
W0-2017,184,Act-5024-184,0,0,0,0,25
W1-2017,184,Act-5024-184,0,0,0,0,25
W2-2017,184,Act-5024-184,0,0,0,0,25
W3-2017,184,Act-5024-184,0,0,0,0,25
W0-2017,185,Act-5025-185,1,0,0,1,50
W1-2017,185,Act-5025-185,1,0,0,1,25
W2-2017,185,Act-5025-185,1,0,0,1,100
W3-2017,185,Act-5025-185,1,0,0,1,100
W0-2017,185,Act-5025-185,2,0,0,2,75
W1-2017,185,Act-5025-185,2,0,0,2,25
W2-2017,185,Act-5025-185,2,0,0,2,50
W3-2017,185,Act-5025-185,2,0,0,2,25
W0-2017,185,Act-5025-185,3,0,0,3,25
W1-2017,185,Act-5025-185,3,0,0,3,25
W2-2017,185,Act-5025-185,3,0,0,3,100
W3-2017,185,Act-5025-185,3,0,0,3,75
W0-2017,185,Act-5025-185,0,0,0,0,75
W1-2017,185,Act-5025-185,0,0,0,0,50
W2-2017,185,Act-5025-185,0,0,0,0,25
W3-2017,185,Act-5025-185,0,0,0,0,25
W0-2017,186,Act-5026-186,1,0,0,1,25
W1-2017,186,Act-5026-186,1,0,0,1,100
W2-2017,186,Act-5026-186,1,0,0,1,75
W3-2017,186,Act-5026-186,1,0,0,1,25
W0-2017,186,Act-5026-186,2,0,0,2,100
W1-2017,186,Act-5026-186,2,0,0,2,50
W2-2017,186,Act-5026-186,2,0,0,2,100
W3-2017,186,Act-5026-186,2,0,0,2,50
W0-2017,186,Act-5026-186,3,0,0,3,75
W1-2017,186,Act-5026-186,3,0,0,3,100
W2-2017,186,Act-5026-186,3,0,0,3,75
W3-2017,186,Act-5026-186,3,0,0,3,25
W0-2017,186,Act-5026-186,0,0,0,0,75
W1-2017,186,Act-5026-186,0,0,0,0,100
W2-2017,186,Act-5026-186,0,0,0,0,25
W3-2017,186,Act-5026-186,0,0,0,0,100
W0-2017,187,Act-5027-187,1,0,0,1,75
W1-2017,187,Act-5027-187,1,0,0,1,50
W2-2017,187,Act-5027-187,1,0,0,1,25
W3-2017,187,Act-5027-187,1,0,0,1,25
W0-2017,187,Act-5027-187,2,0,0,2,25
W1-2017,187,Act-5027-187,2,0,0,2,25
W2-2017,187,Act-5027-187,2,0,0,2,75
W3-2017,187,Act-5027-187,2,0,0,2,50
W0-2017,187,Act-5027-187,3,0,0,3,100
W1-2017,187,Act-5027-187,3,0,0,3,25
W2-2017,187,Act-5027-187,3,0,0,3,75
W3-2017,187,Act-5027-187,3,0,0,3,100
W0-2017,187,Act-5027-187,0,0,0,0,50
W1-2017,187,Act-5027-187,0,0,0,0,100
W2-2017,187,Act-5027-187,0,0,0,0,50
W3-2017,187,Act-5027-187,0,0,0,0,100
W0-2017,188,Act-5028-188,1,0,0,1,100
W1-2017,188,Act-5028-188,1,0,0,1,100
W2-2017,188,Act-5028-188,1,0,0,1,75
W3-2017,188,Act-5028-188,1,0,0,1,25
W0-2017,188,Act-5028-188,2,0,0,2,50
W1-2017,188,Act-5028-188,2,0,0,2,100
W2-2017,188,Act-5028-188,2,0,0,2,25
W3-2017,188,Act-5028-188,2,0,0,2,100
W0-2017,188,Act-5028-188,3,0,0,3,25
W1-2017,188,Act-5028-188,3,0,0,3,75
W2-2017,188,Act-5028-188,3,0,0,3,50
W3-2017,188,Act-5028-188,3,0,0,3,100
W0-2017,188,Act-5028-188,0,0,0,0,75
W1-2017,188,Act-5028-188,0,0,0,0,50
W2-2017,188,Act-5028-188,0,0,0,0,75
W3-2017,188,Act-5028-188,0,0,0,0,50
W0-2017,189,Act-5029-189,1,0,0,1,25
W1-2017,189,Act-5029-189,1,0,0,1,25
W2-2017,189,Act-5029-189,1,0,0,1,25
W3-2017,189,Act-5029-189,1,0,0,1,50
W0-2017,189,Act-5029-189,2,0,0,2,50
W1-2017,189,Act-5029-189,2,0,0,2,100
W2-2017,189,Act-5029-189,2,0,0,2,25
W3-2017,189,Act-5029-189,2,0,0,2,25
W0-2017,189,Act-5029-189,3,0,0,3,50
W1-2017,189,Act-5029-189,3,0,0,3,50
W2-2017,189,Act-5029-189,3,0,0,3,50
W3-2017,189,Act-5029-189,3,0,0,3,100
W0-2017,189,Act-5029-189,0,0,0,0,100
W1-2017,189,Act-5029-189,0,0,0,0,100
W2-2017,189,Act-5029-189,0,0,0,0,25
W3-2017,189,Act-5029-189,0,0,0,0,100
W0-2017,190,Act-5030-190,1,0,0,1,50
W1-2017,190,Act-5030-190,1,0,0,1,75
W2-2017,190,Act-5030-190,1,0,0,1,25
W3-2017,190,Act-5030-190,1,0,0,1,75
W0-2017,190,Act-5030-190,2,0,0,2,25
W1-2017,190,Act-5030-190,2,0,0,2,25
W2-2017,190,Act-5030-190,2,0,0,2,50
W3-2017,190,Act-5030-190,2,0,0,2,75
W0-2017,190,Act-5030-190,3,0,0,3,25
W1-2017,190,Act-5030-190,3,0,0,3,25
W2-2017,190,Act-5030-190,3,0,0,3,25
W3-2017,190,Act-5030-190,3,0,0,3,75
W0-2017,190,Act-5030-190,0,0,0,0,75
W1-2017,190,Act-5030-190,0,0,0,0,75
W2-2017,190,Act-5030-190,0,0,0,0,100
W3-2017,190,Act-5030-190,0,0,0,0,50
W0-2017,191,Act-5031-191,1,0,0,1,50
W1-2017,191,Act-5031-191,1,0,0,1,25
W2-2017,191,Act-5031-191,1,0,0,1,100
W3-2017,191,Act-5031-191,1,0,0,1,25
W0-2017,191,Act-5031-191,2,0,0,2,100
W1-2017,191,Act-5031-191,2,0,0,2,25
W2-2017,191,Act-5031-191,2,0,0,2,50
W3-2017,191,Act-5031-191,2,0,0,2,25
W0-2017,191,Act-5031-191,3,0,0,3,75
W1-2017,191,Act-5031-191,3,0,0,3,75
W2-2017,191,Act-5031-191,3,0,0,3,75
W3-2017,191,Act-5031-191,3,0,0,3,25
W0-2017,191,Act-5031-191,0,0,0,0,75
W1-2017,191,Act-5031-191,0,0,0,0,50
W2-2017,191,Act-5031-191,0,0,0,0,25
W3-2017,191,Act-5031-191,0,0,0,0,50
W0-2017,192,Act-5032-192,1,0,0,1,75
W1-2017,192,Act-5032-192,1,0,0,1,50
W2-2017,192,Act-5032-192,1,0,0,1,75
W3-2017,192,Act-5032-192,1,0,0,1,100
W0-2017,192,Act-5032-192,2,0,0,2,50
W1-2017,192,Act-5032-192,2,0,0,2,100
W2-2017,192,Act-5032-192,2,0,0,2,25
W3-2017,192,Act-5032-192,2,0,0,2,100
W0-2017,192,Act-5032-192,3,0,0,3,75
W1-2017,192,Act-5032-192,3,0,0,3,50
W2-2017,192,Act-5032-192,3,0,0,3,25
W3-2017,192,Act-5032-192,3,0,0,3,50
W0-2017,192,Act-5032-192,0,0,0,0,100
W1-2017,192,Act-5032-192,0,0,0,0,50
W2-2017,192,Act-5032-192,0,0,0,0,50
W3-2017,192,Act-5032-192,0,0,0,0,75
W0-2017,193,Act-5033-193,1,0,0,1,50
W1-2017,193,Act-5033-193,1,0,0,1,100
W2-2017,193,Act-5033-193,1,0,0,1,50
W3-2017,193,Act-5033-193,1,0,0,1,75
W0-2017,193,Act-5033-193,2,0,0,2,100
W1-2017,193,Act-5033-193,2,0,0,2,100
W2-2017,193,Act-5033-193,2,0,0,2,25
W3-2017,193,Act-5033-193,2,0,0,2,25
W0-2017,193,Act-5033-193,3,0,0,3,25
W1-2017,193,Act-5033-193,3,0,0,3,25
W2-2017,193,Act-5033-193,3,0,0,3,100
W3-2017,193,Act-5033-193,3,0,0,3,75
W0-2017,193,Act-5033-193,0,0,0,0,50
W1-2017,193,Act-5033-193,0,0,0,0,25
W2-2017,193,Act-5033-193,0,0,0,0,25
W3-2017,193,Act-5033-193,0,0,0,0,100
W0-2017,194,Act-5034-194,1,0,0,1,100
W1-2017,194,Act-5034-194,1,0,0,1,75
W2-2017,194,Act-5034-194,1,0,0,1,25
W3-2017,194,Act-5034-194,1,0,0,1,50
W0-2017,194,Act-5034-194,2,0,0,2,25
W1-2017,194,Act-5034-194,2,0,0,2,25
W2-2017,194,Act-5034-194,2,0,0,2,25
W3-2017,194,Act-5034-194,2,0,0,2,50
W0-2017,194,Act-5034-194,3,0,0,3,25
W1-2017,194,Act-5034-194,3,0,0,3,100
W2-2017,194,Act-5034-194,3,0,0,3,75
W3-2017,194,Act-5034-194,3,0,0,3,50
W0-2017,194,Act-5034-194,0,0,0,0,25
W1-2017,194,Act-5034-194,0,0,0,0,25
W2-2017,194,Act-5034-194,0,0,0,0,25
W3-2017,194,Act-5034-194,0,0,0,0,25
W0-2017,195,Act-5035-195,1,0,0,1,25
W1-2017,195,Act-5035-195,1,0,0,1,100
W2-2017,195,Act-5035-195,1,0,0,1,100
W3-2017,195,Act-5035-195,1,0,0,1,75
W0-2017,195,Act-5035-195,2,0,0,2,25
W1-2017,195,Act-5035-195,2,0,0,2,75
W2-2017,195,Act-5035-195,2,0,0,2,75
W3-2017,195,Act-5035-195,2,0,0,2,75
W0-2017,195,Act-5035-195,3,0,0,3,50
W1-2017,195,Act-5035-195,3,0,0,3,50
W2-2017,195,Act-5035-195,3,0,0,3,75
W3-2017,195,Act-5035-195,3,0,0,3,25
W0-2017,195,Act-5035-195,0,0,0,0,25
W1-2017,195,Act-5035-195,0,0,0,0,75
W2-2017,195,Act-5035-195,0,0,0,0,75
W3-2017,195,Act-5035-195,0,0,0,0,50
W0-2017,196,Act-5036-196,1,0,0,1,50
W1-2017,196,Act-5036-196,1,0,0,1,25
W2-2017,196,Act-5036-196,1,0,0,1,50
W3-2017,196,Act-5036-196,1,0,0,1,50
W0-2017,196,Act-5036-196,2,0,0,2,50
W1-2017,196,Act-5036-196,2,0,0,2,25
W2-2017,196,Act-5036-196,2,0,0,2,75
W3-2017,196,Act-5036-196,2,0,0,2,50
W0-2017,196,Act-5036-196,3,0,0,3,100
W1-2017,196,Act-5036-196,3,0,0,3,100
W2-2017,196,Act-5036-196,3,0,0,3,75
W3-2017,196,Act-5036-196,3,0,0,3,100
W0-2017,196,Act-5036-196,0,0,0,0,50
W1-2017,196,Act-5036-196,0,0,0,0,75
W2-2017,196,Act-5036-196,0,0,0,0,100
W3-2017,196,Act-5036-196,0,0,0,0,25
W0-2017,197,Act-5037-197,1,0,0,1,100
W1-2017,197,Act-5037-197,1,0,0,1,100
W2-2017,197,Act-5037-197,1,0,0,1,75
W3-2017,197,Act-5037-197,1,0,0,1,50
W0-2017,197,Act-5037-197,2,0,0,2,50
W1-2017,197,Act-5037-197,2,0,0,2,50
W2-2017,197,Act-5037-197,2,0,0,2,100
W3-2017,197,Act-5037-197,2,0,0,2,25
W0-2017,197,Act-5037-197,3,0,0,3,25
W1-2017,197,Act-5037-197,3,0,0,3,50
W2-2017,197,Act-5037-197,3,0,0,3,100
W3-2017,197,Act-5037-197,3,0,0,3,75
W0-2017,197,Act-5037-197,0,0,0,0,50
W1-2017,197,Act-5037-197,0,0,0,0,100
W2-2017,197,Act-5037-197,0,0,0,0,50
W3-2017,197,Act-5037-197,0,0,0,0,75
W0-2017,198,Act-5038-198,1,0,0,1,50
W1-2017,198,Act-5038-198,1,0,0,1,25
W2-2017,198,Act-5038-198,1,0,0,1,25
W3-2017,198,Act-5038-198,1,0,0,1,25
W0-2017,198,Act-5038-198,2,0,0,2,100
W1-2017,198,Act-5038-198,2,0,0,2,100
W2-2017,198,Act-5038-198,2,0,0,2,100
W3-2017,198,Act-5038-198,2,0,0,2,100
W0-2017,198,Act-5038-198,3,0,0,3,50
W1-2017,198,Act-5038-198,3,0,0,3,50
W2-2017,198,Act-5038-198,3,0,0,3,100
W3-2017,198,Act-5038-198,3,0,0,3,25
W0-2017,198,Act-5038-198,0,0,0,0,25
W1-2017,198,Act-5038-198,0,0,0,0,75
W2-2017,198,Act-5038-198,0,0,0,0,50
W3-2017,198,Act-5038-198,0,0,0,0,100
W0-2017,199,Act-5039-199,1,0,0,1,75
W1-2017,199,Act-5039-199,1,0,0,1,75
W2-2017,199,Act-5039-199,1,0,0,1,50
W3-2017,199,Act-5039-199,1,0,0,1,25
W0-2017,199,Act-5039-199,2,0,0,2,100
W1-2017,199,Act-5039-199,2,0,0,2,25
W2-2017,199,Act-5039-199,2,0,0,2,100
W3-2017,199,Act-5039-199,2,0,0,2,100
W0-2017,199,Act-5039-199,3,0,0,3,50
W1-2017,199,Act-5039-199,3,0,0,3,25
