Activity.[ActivityKey],Transport.[TransportKey],Product.[ProductKey],Version.[VersionKey],Activity Lead Time,Solver Activity End Date,Solver Activity Start Date
Act-5005-965,0,2,0,1,,
Act-5005-965,0,3,0,1,,
Act-5005-965,0,0,0,1,,
Act-5006-966,0,1,0,1,,
Act-5006-966,0,2,0,1,,
Act-5006-966,0,3,0,1,,
Act-5006-966,0,0,0,1,,
Act-5007-967,0,1,0,1,,
Act-5007-967,0,2,0,1,,
Act-5007-967,0,3,0,1,,
Act-5007-967,0,0,0,1,,
Act-5008-968,0,1,0,1,,
Act-5008-968,0,2,0,1,,
Act-5008-968,0,3,0,1,,
Act-5008-968,0,0,0,1,,
Act-5009-969,0,1,0,1,,
Act-5009-969,0,2,0,1,,
Act-5009-969,0,3,0,1,,
Act-5009-969,0,0,0,1,,
Act-5010-970,0,1,0,1,,
Act-5010-970,0,2,0,1,,
Act-5010-970,0,3,0,1,,
Act-5010-970,0,0,0,1,,
Act-5011-971,0,1,0,1,,
Act-5011-971,0,2,0,1,,
Act-5011-971,0,3,0,1,,
Act-5011-971,0,0,0,1,,
Act-5012-972,0,1,0,1,,
Act-5012-972,0,2,0,1,,
Act-5012-972,0,3,0,1,,
Act-5012-972,0,0,0,1,,
Act-5013-973,0,1,0,1,,
Act-5013-973,0,2,0,1,,
Act-5013-973,0,3,0,1,,
Act-5013-973,0,0,0,1,,
Act-5014-974,0,1,0,1,,
Act-5014-974,0,2,0,1,,
Act-5014-974,0,3,0,1,,
Act-5014-974,0,0,0,1,,
Act-5015-975,0,1,0,1,,
Act-5015-975,0,2,0,1,,
Act-5015-975,0,3,0,1,,
Act-5015-975,0,0,0,1,,
Act-5016-976,0,1,0,1,,
Act-5016-976,0,2,0,1,,
Act-5016-976,0,3,0,1,,
Act-5016-976,0,0,0,1,,
Act-5017-977,0,1,0,1,,
Act-5017-977,0,2,0,1,,
Act-5017-977,0,3,0,1,,
Act-5017-977,0,0,0,1,,
Act-5018-978,0,1,0,1,,
Act-5018-978,0,2,0,1,,
Act-5018-978,0,3,0,1,,
Act-5018-978,0,0,0,1,,
Act-5019-979,0,1,0,1,,
Act-5019-979,0,2,0,1,,
Act-5019-979,0,3,0,1,,
Act-5019-979,0,0,0,1,,
Act-5020-980,0,1,0,1,,
Act-5020-980,0,2,0,1,,
Act-5020-980,0,3,0,1,,
Act-5020-980,0,0,0,1,,
Act-5021-981,0,1,0,1,,
Act-5021-981,0,2,0,1,,
Act-5021-981,0,3,0,1,,
Act-5021-981,0,0,0,1,,
Act-5022-982,0,1,0,1,,
Act-5022-982,0,2,0,1,,
Act-5022-982,0,3,0,1,,
Act-5022-982,0,0,0,1,,
Act-5023-983,0,1,0,1,,
Act-5023-983,0,2,0,1,,
Act-5023-983,0,3,0,1,,
Act-5023-983,0,0,0,1,,
Act-5024-984,0,1,0,1,,
Act-5024-984,0,2,0,1,,
Act-5024-984,0,3,0,1,,
Act-5024-984,0,0,0,1,,
Act-5025-985,0,1,0,1,,
Act-5025-985,0,2,0,1,,
Act-5025-985,0,3,0,1,,
Act-5025-985,0,0,0,1,,
Act-5026-986,0,1,0,1,,
Act-5026-986,0,2,0,1,,
Act-5026-986,0,3,0,1,,
Act-5026-986,0,0,0,1,,
Act-5027-987,0,1,0,1,,
Act-5027-987,0,2,0,1,,
Act-5027-987,0,3,0,1,,
Act-5027-987,0,0,0,1,,
Act-5028-988,0,1,0,1,,
Act-5028-988,0,2,0,1,,
Act-5028-988,0,3,0,1,,
Act-5028-988,0,0,0,1,,
Act-5029-989,0,1,0,1,,
Act-5029-989,0,2,0,1,,
Act-5029-989,0,3,0,1,,
Act-5029-989,0,0,0,1,,
Act-5030-990,0,1,0,1,,
Act-5030-990,0,2,0,1,,
Act-5030-990,0,3,0,1,,
Act-5030-990,0,0,0,1,,
Act-5031-991,0,1,0,1,,
Act-5031-991,0,2,0,1,,
Act-5031-991,0,3,0,1,,
Act-5031-991,0,0,0,1,,
Act-5032-992,0,1,0,1,,
Act-5032-992,0,2,0,1,,
Act-5032-992,0,3,0,1,,
Act-5032-992,0,0,0,1,,
Act-5033-993,0,1,0,1,,
Act-5033-993,0,2,0,1,,
Act-5033-993,0,3,0,1,,
Act-5033-993,0,0,0,1,,
Act-5034-994,0,1,0,1,,
Act-5034-994,0,2,0,1,,
Act-5034-994,0,3,0,1,,
Act-5034-994,0,0,0,1,,
Act-5035-995,0,1,0,1,,
Act-5035-995,0,2,0,1,,
Act-5035-995,0,3,0,1,,
Act-5035-995,0,0,0,1,,
Act-5036-996,0,1,0,1,,
Act-5036-996,0,2,0,1,,
Act-5036-996,0,3,0,1,,
Act-5036-996,0,0,0,1,,
Act-5037-997,0,1,0,1,,
Act-5037-997,0,2,0,1,,
Act-5037-997,0,3,0,1,,
Act-5037-997,0,0,0,1,,
Act-5038-998,0,1,0,1,,
Act-5038-998,0,2,0,1,,
Act-5038-998,0,3,0,1,,
Act-5038-998,0,0,0,1,,
Act-5039-999,0,1,0,1,,
Act-5039-999,0,2,0,1,,
Act-5039-999,0,3,0,1,,
Act-5039-999,0,0,0,1,,
Act-5001-0,0,1,0,1,,
Act-5001-0,0,2,0,1,,
Act-5001-0,0,3,0,1,,
Act-5001-0,0,0,0,1,,
Act-5002-1,0,1,0,1,,
Act-5002-1,0,2,0,1,,
Act-5002-1,0,3,0,1,,
Act-5002-1,0,0,0,1,,
Act-5003-2,0,1,0,1,,
Act-5003-2,0,2,0,1,,
Act-5003-2,0,3,0,1,,
Act-5003-2,0,0,0,1,,
Act-5004-3,0,1,0,1,,
Act-5004-3,0,2,0,1,,
Act-5004-3,0,3,0,1,,
Act-5004-3,0,0,0,1,,
Act-5005-4,0,1,0,1,,
Act-5005-4,0,2,0,1,,
Act-5005-4,0,3,0,1,,
Act-5005-4,0,0,0,1,,
Act-5006-5,0,1,0,1,,
Act-5006-5,0,2,0,1,,
Act-5006-5,0,3,0,1,,
Act-5006-5,0,0,0,1,,
Act-5007-6,0,1,0,1,,
Act-5007-6,0,2,0,1,,
Act-5007-6,0,3,0,1,,
Act-5007-6,0,0,0,1,,
Act-5008-7,0,1,0,1,,
Act-5008-7,0,2,0,1,,
Act-5008-7,0,3,0,1,,
Act-5008-7,0,0,0,1,,
Act-5009-8,0,1,0,1,,
Act-5009-8,0,2,0,1,,
Act-5009-8,0,3,0,1,,
Act-5009-8,0,0,0,1,,
Act-5010-9,0,1,0,1,,
Act-5010-9,0,2,0,1,,
Act-5010-9,0,3,0,1,,
Act-5010-9,0,0,0,1,,
Act-5011-10,0,1,0,1,,
Act-5011-10,0,2,0,1,,
Act-5011-10,0,3,0,1,,
Act-5011-10,0,0,0,1,,
Act-5012-11,0,1,0,1,,
Act-5012-11,0,2,0,1,,
Act-5012-11,0,3,0,1,,
Act-5012-11,0,0,0,1,,
Act-5013-12,0,1,0,1,,
Act-5013-12,0,2,0,1,,
Act-5013-12,0,3,0,1,,
Act-5013-12,0,0,0,1,,
Act-5014-13,0,1,0,1,,
Act-5014-13,0,2,0,1,,
Act-5014-13,0,3,0,1,,
Act-5014-13,0,0,0,1,,
Act-5015-14,0,1,0,1,,
Act-5015-14,0,2,0,1,,
Act-5015-14,0,3,0,1,,
Act-5015-14,0,0,0,1,,
Act-5016-15,0,1,0,1,,
Act-5016-15,0,2,0,1,,
Act-5016-15,0,3,0,1,,
Act-5016-15,0,0,0,1,,
Act-5017-16,0,1,0,1,,
Act-5017-16,0,2,0,1,,
Act-5017-16,0,3,0,1,,
Act-5017-16,0,0,0,1,,
Act-5018-17,0,1,0,1,,
Act-5018-17,0,2,0,1,,
Act-5018-17,0,3,0,1,,
Act-5018-17,0,0,0,1,,
Act-5019-18,0,1,0,1,,
Act-5019-18,0,2,0,1,,
Act-5019-18,0,3,0,1,,
Act-5019-18,0,0,0,1,,
Act-5020-19,0,1,0,1,,
Act-5020-19,0,2,0,1,,
Act-5020-19,0,3,0,1,,
Act-5020-19,0,0,0,1,,
Act-5021-20,0,1,0,1,,
Act-5021-20,0,2,0,1,,
Act-5021-20,0,3,0,1,,
Act-5021-20,0,0,0,1,,
Act-5022-21,0,1,0,1,,
Act-5022-21,0,2,0,1,,
Act-5022-21,0,3,0,1,,
Act-5022-21,0,0,0,1,,
Act-5023-22,0,1,0,1,,
Act-5023-22,0,2,0,1,,
Act-5023-22,0,3,0,1,,
Act-5023-22,0,0,0,1,,
Act-5024-23,0,1,0,1,,
Act-5024-23,0,2,0,1,,
Act-5024-23,0,3,0,1,,
Act-5024-23,0,0,0,1,,
Act-5025-24,0,1,0,1,,
Act-5025-24,0,2,0,1,,
Act-5025-24,0,3,0,1,,
Act-5025-24,0,0,0,1,,
Act-5026-25,0,1,0,1,,
Act-5026-25,0,2,0,1,,
Act-5026-25,0,3,0,1,,
Act-5026-25,0,0,0,1,,
Act-5027-26,0,1,0,1,,
Act-5027-26,0,2,0,1,,
Act-5027-26,0,3,0,1,,
Act-5027-26,0,0,0,1,,
Act-5028-27,0,1,0,1,,
Act-5028-27,0,2,0,1,,
Act-5028-27,0,3,0,1,,
Act-5028-27,0,0,0,1,,
Act-5029-28,0,1,0,1,,
Act-5029-28,0,2,0,1,,
Act-5029-28,0,3,0,1,,
Act-5029-28,0,0,0,1,,
Act-5030-29,0,1,0,1,,
Act-5030-29,0,2,0,1,,
Act-5030-29,0,3,0,1,,
Act-5030-29,0,0,0,1,,
Act-5031-30,0,1,0,1,,
Act-5031-30,0,2,0,1,,
Act-5031-30,0,3,0,1,,
Act-5031-30,0,0,0,1,,
Act-5032-31,0,1,0,1,,
Act-5032-31,0,2,0,1,,
Act-5032-31,0,3,0,1,,
Act-5032-31,0,0,0,1,,
Act-5033-32,0,1,0,1,,
Act-5033-32,0,2,0,1,,
Act-5033-32,0,3,0,1,,
Act-5033-32,0,0,0,1,,
Act-5034-33,0,1,0,1,,
Act-5034-33,0,2,0,1,,
Act-5034-33,0,3,0,1,,
Act-5034-33,0,0,0,1,,
Act-5035-34,0,1,0,1,,
Act-5035-34,0,2,0,1,,
Act-5035-34,0,3,0,1,,
Act-5035-34,0,0,0,1,,
Act-5036-35,0,1,0,1,,
Act-5036-35,0,2,0,1,,
Act-5036-35,0,3,0,1,,
Act-5036-35,0,0,0,1,,
Act-5037-36,0,1,0,1,,
Act-5037-36,0,2,0,1,,
Act-5037-36,0,3,0,1,,
Act-5037-36,0,0,0,1,,
Act-5038-37,0,1,0,1,,
Act-5038-37,0,2,0,1,,
Act-5038-37,0,3,0,1,,
Act-5038-37,0,0,0,1,,
Act-5039-38,0,1,0,1,,
Act-5039-38,0,2,0,1,,
Act-5039-38,0,3,0,1,,
Act-5039-38,0,0,0,1,,
Act-5040-39,0,1,0,1,,
Act-5040-39,0,2,0,1,,
Act-5040-39,0,3,0,1,,
Act-5040-39,0,0,0,1,,
Act-5041-40,0,1,0,1,,
Act-5041-40,0,2,0,1,,
Act-5041-40,0,3,0,1,,
Act-5041-40,0,0,0,1,,
Act-5042-41,0,1,0,1,,
Act-5042-41,0,2,0,1,,
Act-5042-41,0,3,0,1,,
Act-5042-41,0,0,0,1,,
Act-5043-42,0,1,0,1,,
Act-5043-42,0,2,0,1,,
Act-5043-42,0,3,0,1,,
Act-5043-42,0,0,0,1,,
Act-5044-43,0,1,0,1,,
Act-5044-43,0,2,0,1,,
Act-5044-43,0,3,0,1,,
Act-5044-43,0,0,0,1,,
Act-5045-44,0,1,0,1,,
Act-5045-44,0,2,0,1,,
Act-5045-44,0,3,0,1,,
Act-5045-44,0,0,0,1,,
Act-5046-45,0,1,0,1,,
Act-5046-45,0,2,0,1,,
Act-5046-45,0,3,0,1,,
Act-5046-45,0,0,0,1,,
Act-5047-46,0,1,0,1,,
Act-5047-46,0,2,0,1,,
Act-5047-46,0,3,0,1,,
Act-5047-46,0,0,0,1,,
Act-5048-47,0,1,0,1,,
Act-5048-47,0,2,0,1,,
Act-5048-47,0,3,0,1,,
Act-5048-47,0,0,0,1,,
Act-5049-48,0,1,0,1,,
Act-5049-48,0,2,0,1,,
Act-5049-48,0,3,0,1,,
Act-5049-48,0,0,0,1,,
Act-5050-49,0,1,0,1,,
Act-5050-49,0,2,0,1,,
Act-5050-49,0,3,0,1,,
Act-5050-49,0,0,0,1,,
Act-5051-50,0,1,0,1,,
Act-5051-50,0,2,0,1,,
Act-5051-50,0,3,0,1,,
Act-5051-50,0,0,0,1,,
Act-5052-51,0,1,0,1,,
Act-5052-51,0,2,0,1,,
Act-5052-51,0,3,0,1,,
Act-5052-51,0,0,0,1,,
Act-5053-52,0,1,0,1,,
Act-5053-52,0,2,0,1,,
Act-5053-52,0,3,0,1,,
Act-5053-52,0,0,0,1,,
Act-5054-53,0,1,0,1,,
Act-5054-53,0,2,0,1,,
Act-5054-53,0,3,0,1,,
Act-5054-53,0,0,0,1,,
Act-5055-54,0,1,0,1,,
Act-5055-54,0,2,0,1,,
Act-5055-54,0,3,0,1,,
Act-5055-54,0,0,0,1,,
Act-5056-55,0,1,0,1,,
Act-5056-55,0,2,0,1,,
Act-5056-55,0,3,0,1,,
Act-5056-55,0,0,0,1,,
Act-5057-56,0,1,0,1,,
Act-5057-56,0,2,0,1,,
Act-5057-56,0,3,0,1,,
Act-5057-56,0,0,0,1,,
Act-5058-57,0,1,0,1,,
Act-5058-57,0,2,0,1,,
Act-5058-57,0,3,0,1,,
Act-5058-57,0,0,0,1,,
Act-5059-58,0,1,0,1,,
Act-5059-58,0,2,0,1,,
Act-5059-58,0,3,0,1,,
Act-5059-58,0,0,0,1,,
Act-5060-59,0,1,0,1,,
Act-5060-59,0,2,0,1,,
Act-5060-59,0,3,0,1,,
Act-5060-59,0,0,0,1,,
Act-5061-60,0,1,0,1,,
Act-5061-60,0,2,0,1,,
Act-5061-60,0,3,0,1,,
Act-5061-60,0,0,0,1,,
Act-5062-61,0,1,0,1,,
Act-5062-61,0,2,0,1,,
Act-5062-61,0,3,0,1,,
Act-5062-61,0,0,0,1,,
Act-5063-62,0,1,0,1,,
Act-5063-62,0,2,0,1,,
Act-5063-62,0,3,0,1,,
Act-5063-62,0,0,0,1,,
Act-5064-63,0,1,0,1,,
Act-5064-63,0,2,0,1,,
Act-5064-63,0,3,0,1,,
Act-5064-63,0,0,0,1,,
Act-5065-64,0,1,0,1,,
Act-5065-64,0,2,0,1,,
Act-5065-64,0,3,0,1,,
Act-5065-64,0,0,0,1,,
Act-5066-65,0,1,0,1,,
Act-5066-65,0,2,0,1,,
Act-5066-65,0,3,0,1,,
Act-5066-65,0,0,0,1,,
Act-5067-66,0,1,0,1,,
Act-5067-66,0,2,0,1,,
Act-5067-66,0,3,0,1,,
Act-5067-66,0,0,0,1,,
Act-5068-67,0,1,0,1,,
Act-5068-67,0,2,0,1,,
Act-5068-67,0,3,0,1,,
Act-5068-67,0,0,0,1,,
Act-5069-68,0,1,0,1,,
Act-5069-68,0,2,0,1,,
Act-5069-68,0,3,0,1,,
Act-5069-68,0,0,0,1,,
Act-5070-69,0,1,0,1,,
Act-5070-69,0,2,0,1,,
Act-5070-69,0,3,0,1,,
Act-5070-69,0,0,0,1,,
Act-5071-70,0,1,0,1,,
Act-5071-70,0,2,0,1,,
Act-5071-70,0,3,0,1,,
Act-5071-70,0,0,0,1,,
Act-5072-71,0,1,0,1,,
Act-5072-71,0,2,0,1,,
Act-5072-71,0,3,0,1,,
Act-5072-71,0,0,0,1,,
Act-5073-72,0,1,0,1,,
Act-5073-72,0,2,0,1,,
Act-5073-72,0,3,0,1,,
Act-5073-72,0,0,0,1,,
Act-5074-73,0,1,0,1,,
Act-5074-73,0,2,0,1,,
Act-5074-73,0,3,0,1,,
Act-5074-73,0,0,0,1,,
Act-5075-74,0,1,0,1,,
Act-5075-74,0,2,0,1,,
Act-5075-74,0,3,0,1,,
Act-5075-74,0,0,0,1,,
Act-5076-75,0,1,0,1,,
Act-5076-75,0,2,0,1,,
Act-5076-75,0,3,0,1,,
Act-5076-75,0,0,0,1,,
Act-5077-76,0,1,0,1,,
Act-5077-76,0,2,0,1,,
Act-5077-76,0,3,0,1,,
Act-5077-76,0,0,0,1,,
Act-5078-77,0,1,0,1,,
Act-5078-77,0,2,0,1,,
Act-5078-77,0,3,0,1,,
Act-5078-77,0,0,0,1,,
Act-5079-78,0,1,0,1,,
Act-5079-78,0,2,0,1,,
Act-5079-78,0,3,0,1,,
Act-5079-78,0,0,0,1,,
Act-5000-79,0,1,0,1,,
Act-5000-79,0,2,0,1,,
Act-5000-79,0,3,0,1,,
Act-5000-79,0,0,0,1,,
Act-5001-80,0,1,0,1,,
Act-5001-80,0,2,0,1,,
Act-5001-80,0,3,0,1,,
Act-5001-80,0,0,0,1,,
Act-5002-81,0,1,0,1,,
Act-5002-81,0,2,0,1,,
Act-5002-81,0,3,0,1,,
Act-5002-81,0,0,0,1,,
Act-5003-82,0,1,0,1,,
Act-5003-82,0,2,0,1,,
Act-5003-82,0,3,0,1,,
Act-5003-82,0,0,0,1,,
Act-5004-83,0,1,0,1,,
Act-5004-83,0,2,0,1,,
Act-5004-83,0,3,0,1,,
Act-5004-83,0,0,0,1,,
Act-5005-84,0,1,0,1,,
Act-5005-84,0,2,0,1,,
Act-5005-84,0,3,0,1,,
Act-5005-84,0,0,0,1,,
Act-5006-85,0,1,0,1,,
Act-5006-85,0,2,0,1,,
Act-5006-85,0,3,0,1,,
Act-5006-85,0,0,0,1,,
Act-5007-86,0,1,0,1,,
Act-5007-86,0,2,0,1,,
Act-5007-86,0,3,0,1,,
Act-5007-86,0,0,0,1,,
Act-5008-87,0,1,0,1,,
Act-5008-87,0,2,0,1,,
Act-5008-87,0,3,0,1,,
Act-5008-87,0,0,0,1,,
Act-5009-88,0,1,0,1,,
Act-5009-88,0,2,0,1,,
Act-5009-88,0,3,0,1,,
Act-5009-88,0,0,0,1,,
Act-5010-89,0,1,0,1,,
Act-5010-89,0,2,0,1,,
Act-5010-89,0,3,0,1,,
Act-5010-89,0,0,0,1,,
Act-5011-90,0,1,0,1,,
Act-5011-90,0,2,0,1,,
Act-5011-90,0,3,0,1,,
Act-5011-90,0,0,0,1,,
Act-5012-91,0,1,0,1,,
Act-5012-91,0,2,0,1,,
Act-5012-91,0,3,0,1,,
Act-5012-91,0,0,0,1,,
Act-5013-92,0,1,0,1,,
Act-5013-92,0,2,0,1,,
Act-5013-92,0,3,0,1,,
Act-5013-92,0,0,0,1,,
Act-5014-93,0,1,0,1,,
Act-5014-93,0,2,0,1,,
Act-5014-93,0,3,0,1,,
Act-5014-93,0,0,0,1,,
Act-5015-94,0,1,0,1,,
Act-5015-94,0,2,0,1,,
Act-5015-94,0,3,0,1,,
Act-5015-94,0,0,0,1,,
Act-5016-95,0,1,0,1,,
Act-5016-95,0,2,0,1,,
Act-5016-95,0,3,0,1,,
Act-5016-95,0,0,0,1,,
Act-5017-96,0,1,0,1,,
Act-5017-96,0,2,0,1,,
Act-5017-96,0,3,0,1,,
Act-5017-96,0,0,0,1,,
Act-5018-97,0,1,0,1,,
Act-5018-97,0,2,0,1,,
Act-5018-97,0,3,0,1,,
Act-5018-97,0,0,0,1,,
Act-5019-98,0,1,0,1,,
Act-5019-98,0,2,0,1,,
Act-5019-98,0,3,0,1,,
Act-5019-98,0,0,0,1,,
Act-5020-99,0,1,0,1,,
Act-5020-99,0,2,0,1,,
Act-5020-99,0,3,0,1,,
Act-5020-99,0,0,0,1,,
Act-6000-5000,0,1,0,1,,
Act-6000-5000,0,2,0,1,,
Act-6000-5000,0,3,0,1,,
Act-6500-5000,0,1,0,1,,
Act-6500-5000,0,2,0,1,,
Act-6500-5000,0,3,0,1,,
Act-6001-5001,0,1,0,1,,
Act-6001-5001,0,2,0,1,,
Act-6001-5001,0,3,0,1,,
Act-6501-5001,0,1,0,1,,
Act-6501-5001,0,2,0,1,,
Act-6501-5001,0,3,0,1,,
Act-6002-5002,0,1,0,1,,
Act-6002-5002,0,2,0,1,,
Act-6002-5002,0,3,0,1,,
Act-6502-5002,0,1,0,1,,
Act-6502-5002,0,2,0,1,,
Act-6502-5002,0,3,0,1,,
Act-6003-5003,0,1,0,1,,
Act-6003-5003,0,2,0,1,,
Act-6003-5003,0,3,0,1,,
Act-6503-5003,0,1,0,1,,
Act-6503-5003,0,2,0,1,,
Act-6503-5003,0,3,0,1,,
Act-6004-5004,0,1,0,1,,
Act-6004-5004,0,2,0,1,,
Act-6004-5004,0,3,0,1,,
Act-6504-5004,0,1,0,1,,
Act-6504-5004,0,2,0,1,,
Act-6504-5004,0,3,0,1,,
Act-6005-5005,0,1,0,1,,
Act-6005-5005,0,2,0,1,,
Act-6005-5005,0,3,0,1,,
Act-6505-5005,0,1,0,1,,
Act-6505-5005,0,2,0,1,,
Act-6505-5005,0,3,0,1,,
Act-6000-5006,0,1,0,1,,
Act-6000-5006,0,2,0,1,,
Act-6000-5006,0,3,0,1,,
Act-6500-5006,0,1,0,1,,
Act-6500-5006,0,2,0,1,,
Act-6500-5006,0,3,0,1,,
Act-6001-5007,0,1,0,1,,
Act-6001-5007,0,2,0,1,,
Act-6001-5007,0,3,0,1,,
Act-6501-5007,0,1,0,1,,
Act-6501-5007,0,2,0,1,,
Act-6501-5007,0,3,0,1,,
Act-6002-5008,0,1,0,1,,
Act-6002-5008,0,2,0,1,,
Act-6002-5008,0,3,0,1,,
Act-6502-5008,0,1,0,1,,
Act-6502-5008,0,2,0,1,,
Act-6502-5008,0,3,0,1,,
Act-6003-5009,0,1,0,1,,
Act-6003-5009,0,2,0,1,,
Act-6003-5009,0,3,0,1,,
Act-6503-5009,0,1,0,1,,
Act-6503-5009,0,2,0,1,,
Act-6503-5009,0,3,0,1,,
Act-6004-5010,0,1,0,1,,
Act-6004-5010,0,2,0,1,,
Act-6004-5010,0,3,0,1,,
Act-6504-5010,0,1,0,1,,
Act-6504-5010,0,2,0,1,,
Act-6504-5010,0,3,0,1,,
Act-6005-5011,0,1,0,1,,
Act-6005-5011,0,2,0,1,,
Act-6005-5011,0,3,0,1,,
Act-6505-5011,0,1,0,1,,
Act-6505-5011,0,2,0,1,,
Act-6505-5011,0,3,0,1,,
Act-6000-5012,0,1,0,1,,
Act-6000-5012,0,2,0,1,,
Act-6000-5012,0,3,0,1,,
Act-6500-5012,0,1,0,1,,
Act-6500-5012,0,2,0,1,,
Act-6500-5012,0,3,0,1,,
Act-6001-5013,0,1,0,1,,
Act-6001-5013,0,2,0,1,,
Act-6001-5013,0,3,0,1,,
Act-6501-5013,0,1,0,1,,
Act-6501-5013,0,2,0,1,,
Act-6501-5013,0,3,0,1,,
Act-6002-5014,0,1,0,1,,
Act-6002-5014,0,2,0,1,,
Act-6002-5014,0,3,0,1,,
Act-6502-5014,0,1,0,1,,
Act-6502-5014,0,2,0,1,,
Act-6502-5014,0,3,0,1,,
Act-6003-5015,0,1,0,1,,
Act-6003-5015,0,2,0,1,,
Act-6003-5015,0,3,0,1,,
Act-6503-5015,0,1,0,1,,
Act-6503-5015,0,2,0,1,,
Act-6503-5015,0,3,0,1,,
Act-6004-5016,0,1,0,1,,
Act-6004-5016,0,2,0,1,,
Act-6004-5016,0,3,0,1,,
Act-6504-5016,0,1,0,1,,
Act-6504-5016,0,2,0,1,,
Act-6504-5016,0,3,0,1,,
Act-6005-5017,0,1,0,1,,
Act-6005-5017,0,2,0,1,,
Act-6005-5017,0,3,0,1,,
Act-6505-5017,0,1,0,1,,
Act-6505-5017,0,2,0,1,,
Act-6505-5017,0,3,0,1,,
Act-6000-5018,0,1,0,1,,
Act-6000-5018,0,2,0,1,,
Act-6000-5018,0,3,0,1,,
Act-6500-5018,0,1,0,1,,
Act-6500-5018,0,2,0,1,,
Act-6500-5018,0,3,0,1,,
Act-6001-5019,0,1,0,1,,
Act-6001-5019,0,2,0,1,,
Act-6001-5019,0,3,0,1,,
Act-6501-5019,0,1,0,1,,
Act-6501-5019,0,2,0,1,,
Act-6501-5019,0,3,0,1,,
Act-6002-5020,0,1,0,1,,
Act-6002-5020,0,2,0,1,,
Act-6002-5020,0,3,0,1,,
Act-6502-5020,0,1,0,1,,
Act-6502-5020,0,2,0,1,,
Act-6502-5020,0,3,0,1,,
Act-6003-5021,0,1,0,1,,
Act-6003-5021,0,2,0,1,,
Act-6003-5021,0,3,0,1,,
Act-6503-5021,0,1,0,1,,
Act-6503-5021,0,2,0,1,,
Act-6503-5021,0,3,0,1,,
Act-6004-5022,0,1,0,1,,
Act-6004-5022,0,2,0,1,,
Act-6004-5022,0,3,0,1,,
Act-6504-5022,0,1,0,1,,
Act-6504-5022,0,2,0,1,,
Act-6504-5022,0,3,0,1,,
Act-6005-5023,0,1,0,1,,
Act-6005-5023,0,2,0,1,,
Act-6005-5023,0,3,0,1,,
Act-6505-5023,0,1,0,1,,
Act-6505-5023,0,2,0,1,,
Act-6505-5023,0,3,0,1,,
Act-6000-5024,0,1,0,1,,
Act-6000-5024,0,2,0,1,,
Act-6000-5024,0,3,0,1,,
Act-6500-5024,0,1,0,1,,
Act-6500-5024,0,2,0,1,,
Act-6500-5024,0,3,0,1,,
Act-6001-5025,0,1,0,1,,
Act-6001-5025,0,2,0,1,,
Act-6001-5025,0,3,0,1,,
Act-6501-5025,0,1,0,1,,
Act-6501-5025,0,2,0,1,,
Act-6501-5025,0,3,0,1,,
Act-6002-5026,0,1,0,1,,
Act-6002-5026,0,2,0,1,,
Act-6002-5026,0,3,0,1,,
Act-6502-5026,0,1,0,1,,
Act-6502-5026,0,2,0,1,,
Act-6502-5026,0,3,0,1,,
Act-6003-5027,0,1,0,1,,
Act-6003-5027,0,2,0,1,,
Act-6003-5027,0,3,0,1,,
Act-6503-5027,0,1,0,1,,
Act-6503-5027,0,2,0,1,,
Act-6503-5027,0,3,0,1,,
Act-6004-5028,0,1,0,1,,
Act-6004-5028,0,2,0,1,,
Act-6004-5028,0,3,0,1,,
Act-6504-5028,0,1,0,1,,
Act-6504-5028,0,2,0,1,,
Act-6504-5028,0,3,0,1,,
Act-6005-5029,0,1,0,1,,
Act-6005-5029,0,2,0,1,,
Act-6005-5029,0,3,0,1,,
Act-6505-5029,0,1,0,1,,
Act-6505-5029,0,2,0,1,,
Act-6505-5029,0,3,0,1,,
Act-6000-5030,0,1,0,1,,
Act-6000-5030,0,2,0,1,,
Act-6000-5030,0,3,0,1,,
Act-6500-5030,0,1,0,1,,
Act-6500-5030,0,2,0,1,,
Act-6500-5030,0,3,0,1,,
Act-6001-5031,0,1,0,1,,
Act-6001-5031,0,2,0,1,,
Act-6001-5031,0,3,0,1,,
Act-6501-5031,0,1,0,1,,
Act-6501-5031,0,2,0,1,,
Act-6501-5031,0,3,0,1,,
Act-6002-5032,0,1,0,1,,
Act-6002-5032,0,2,0,1,,
Act-6002-5032,0,3,0,1,,
Act-6502-5032,0,1,0,1,,
Act-6502-5032,0,2,0,1,,
Act-6502-5032,0,3,0,1,,
Act-6003-5033,0,1,0,1,,
Act-6003-5033,0,2,0,1,,
Act-6003-5033,0,3,0,1,,
Act-6503-5033,0,1,0,1,,
Act-6503-5033,0,2,0,1,,
Act-6503-5033,0,3,0,1,,
Act-6004-5034,0,1,0,1,,
Act-6004-5034,0,2,0,1,,
Act-6004-5034,0,3,0,1,,
Act-6504-5034,0,1,0,1,,
Act-6504-5034,0,2,0,1,,
Act-6504-5034,0,3,0,1,,
Act-6005-5035,0,1,0,1,,
Act-6005-5035,0,2,0,1,,
Act-6005-5035,0,3,0,1,,
Act-6505-5035,0,1,0,1,,
Act-6505-5035,0,2,0,1,,
Act-6505-5035,0,3,0,1,,
Act-6000-5036,0,1,0,1,,
Act-6000-5036,0,2,0,1,,
Act-6000-5036,0,3,0,1,,
Act-6500-5036,0,1,0,1,,
Act-6500-5036,0,2,0,1,,
Act-6500-5036,0,3,0,1,,
