Activity.[ActivityKey],Transport.[TransportKey],Product.[ProductKey],Item.[ItemKey],Location.[LocationKey],Version.[VersionKey],Material Production Graph Association,Material Production Min Qty,Material Production Multiple Qty,Material Production Priority,Material Production Qty Per,No Build
Act-5022-422,0,1,1,422,0,1,50,25,1,1,
Act-5022-422,0,2,2,422,0,1,50,25,1,1,
Act-5022-422,0,3,3,422,0,1,50,25,1,1,
Act-5022-422,0,0,0,422,0,1,50,25,1,1,
Act-5023-423,0,1,1,423,0,1,50,25,1,1,
Act-5023-423,0,2,2,423,0,1,50,25,1,1,
Act-5023-423,0,3,3,423,0,1,50,25,1,1,
Act-5023-423,0,0,0,423,0,1,50,25,1,1,
Act-5024-424,0,1,1,424,0,1,50,25,1,1,
Act-5024-424,0,2,2,424,0,1,50,25,1,1,
Act-5024-424,0,3,3,424,0,1,50,25,1,1,
Act-5024-424,0,0,0,424,0,1,50,25,1,1,
Act-5025-425,0,1,1,425,0,1,50,25,1,1,
Act-5025-425,0,2,2,425,0,1,50,25,1,1,
Act-5025-425,0,3,3,425,0,1,50,25,1,1,
Act-5025-425,0,0,0,425,0,1,50,25,1,1,
Act-5026-426,0,1,1,426,0,1,50,25,1,1,
Act-5026-426,0,2,2,426,0,1,50,25,1,1,
Act-5026-426,0,3,3,426,0,1,50,25,1,1,
Act-5026-426,0,0,0,426,0,1,50,25,1,1,
Act-5027-427,0,1,1,427,0,1,50,25,1,1,
Act-5027-427,0,2,2,427,0,1,50,25,1,1,
Act-5027-427,0,3,3,427,0,1,50,25,1,1,
Act-5027-427,0,0,0,427,0,1,50,25,1,1,
Act-5028-428,0,1,1,428,0,1,50,25,1,1,
Act-5028-428,0,2,2,428,0,1,50,25,1,1,
Act-5028-428,0,3,3,428,0,1,50,25,1,1,
Act-5028-428,0,0,0,428,0,1,50,25,1,1,
Act-5029-429,0,1,1,429,0,1,50,25,1,1,
Act-5029-429,0,2,2,429,0,1,50,25,1,1,
Act-5029-429,0,3,3,429,0,1,50,25,1,1,
Act-5029-429,0,0,0,429,0,1,50,25,1,1,
Act-5030-430,0,1,1,430,0,1,50,25,1,1,
Act-5030-430,0,2,2,430,0,1,50,25,1,1,
Act-5030-430,0,3,3,430,0,1,50,25,1,1,
Act-5030-430,0,0,0,430,0,1,50,25,1,1,
Act-5031-431,0,1,1,431,0,1,50,25,1,1,
Act-5031-431,0,2,2,431,0,1,50,25,1,1,
Act-5031-431,0,3,3,431,0,1,50,25,1,1,
Act-5031-431,0,0,0,431,0,1,50,25,1,1,
Act-5032-432,0,1,1,432,0,1,50,25,1,1,
Act-5032-432,0,2,2,432,0,1,50,25,1,1,
Act-5032-432,0,3,3,432,0,1,50,25,1,1,
Act-5032-432,0,0,0,432,0,1,50,25,1,1,
Act-5033-433,0,1,1,433,0,1,50,25,1,1,
Act-5033-433,0,2,2,433,0,1,50,25,1,1,
Act-5033-433,0,3,3,433,0,1,50,25,1,1,
Act-5033-433,0,0,0,433,0,1,50,25,1,1,
Act-5034-434,0,1,1,434,0,1,50,25,1,1,
Act-5034-434,0,2,2,434,0,1,50,25,1,1,
Act-5034-434,0,3,3,434,0,1,50,25,1,1,
Act-5034-434,0,0,0,434,0,1,50,25,1,1,
Act-5035-435,0,1,1,435,0,1,50,25,1,1,
Act-5035-435,0,2,2,435,0,1,50,25,1,1,
Act-5035-435,0,3,3,435,0,1,50,25,1,1,
Act-5035-435,0,0,0,435,0,1,50,25,1,1,
Act-5036-436,0,1,1,436,0,1,50,25,1,1,
Act-5036-436,0,2,2,436,0,1,50,25,1,1,
Act-5036-436,0,3,3,436,0,1,50,25,1,1,
Act-5036-436,0,0,0,436,0,1,50,25,1,1,
Act-5037-437,0,1,1,437,0,1,50,25,1,1,
Act-5037-437,0,2,2,437,0,1,50,25,1,1,
Act-5037-437,0,3,3,437,0,1,50,25,1,1,
Act-5037-437,0,0,0,437,0,1,50,25,1,1,
Act-5038-438,0,1,1,438,0,1,50,25,1,1,
Act-5038-438,0,2,2,438,0,1,50,25,1,1,
Act-5038-438,0,3,3,438,0,1,50,25,1,1,
Act-5038-438,0,0,0,438,0,1,50,25,1,1,
Act-5039-439,0,1,1,439,0,1,50,25,1,1,
Act-5039-439,0,2,2,439,0,1,50,25,1,1,
Act-5039-439,0,3,3,439,0,1,50,25,1,1,
Act-5039-439,0,0,0,439,0,1,50,25,1,1,
Act-5040-440,0,1,1,440,0,1,50,25,1,1,
Act-5040-440,0,2,2,440,0,1,50,25,1,1,
Act-5040-440,0,3,3,440,0,1,50,25,1,1,
Act-5040-440,0,0,0,440,0,1,50,25,1,1,
Act-5041-441,0,1,1,441,0,1,50,25,1,1,
Act-5041-441,0,2,2,441,0,1,50,25,1,1,
Act-5041-441,0,3,3,441,0,1,50,25,1,1,
Act-5041-441,0,0,0,441,0,1,50,25,1,1,
Act-5042-442,0,1,1,442,0,1,50,25,1,1,
Act-5042-442,0,2,2,442,0,1,50,25,1,1,
Act-5042-442,0,3,3,442,0,1,50,25,1,1,
Act-5042-442,0,0,0,442,0,1,50,25,1,1,
Act-5043-443,0,1,1,443,0,1,50,25,1,1,
Act-5043-443,0,2,2,443,0,1,50,25,1,1,
Act-5043-443,0,3,3,443,0,1,50,25,1,1,
Act-5043-443,0,0,0,443,0,1,50,25,1,1,
Act-5044-444,0,1,1,444,0,1,50,25,1,1,
Act-5044-444,0,2,2,444,0,1,50,25,1,1,
Act-5044-444,0,3,3,444,0,1,50,25,1,1,
Act-5044-444,0,0,0,444,0,1,50,25,1,1,
Act-5045-445,0,1,1,445,0,1,50,25,1,1,
Act-5045-445,0,2,2,445,0,1,50,25,1,1,
Act-5045-445,0,3,3,445,0,1,50,25,1,1,
Act-5045-445,0,0,0,445,0,1,50,25,1,1,
Act-5046-446,0,1,1,446,0,1,50,25,1,1,
Act-5046-446,0,2,2,446,0,1,50,25,1,1,
Act-5046-446,0,3,3,446,0,1,50,25,1,1,
Act-5046-446,0,0,0,446,0,1,50,25,1,1,
Act-5047-447,0,1,1,447,0,1,50,25,1,1,
Act-5047-447,0,2,2,447,0,1,50,25,1,1,
Act-5047-447,0,3,3,447,0,1,50,25,1,1,
Act-5047-447,0,0,0,447,0,1,50,25,1,1,
Act-5048-448,0,1,1,448,0,1,50,25,1,1,
Act-5048-448,0,2,2,448,0,1,50,25,1,1,
Act-5048-448,0,3,3,448,0,1,50,25,1,1,
Act-5048-448,0,0,0,448,0,1,50,25,1,1,
Act-5049-449,0,1,1,449,0,1,50,25,1,1,
Act-5049-449,0,2,2,449,0,1,50,25,1,1,
Act-5049-449,0,3,3,449,0,1,50,25,1,1,
Act-5049-449,0,0,0,449,0,1,50,25,1,1,
Act-5050-450,0,1,1,450,0,1,50,25,1,1,
Act-5050-450,0,2,2,450,0,1,50,25,1,1,
Act-5050-450,0,3,3,450,0,1,50,25,1,1,
Act-5050-450,0,0,0,450,0,1,50,25,1,1,
Act-5051-451,0,1,1,451,0,1,50,25,1,1,
Act-5051-451,0,2,2,451,0,1,50,25,1,1,
Act-5051-451,0,3,3,451,0,1,50,25,1,1,
Act-5051-451,0,0,0,451,0,1,50,25,1,1,
Act-5052-452,0,1,1,452,0,1,50,25,1,1,
Act-5052-452,0,2,2,452,0,1,50,25,1,1,
Act-5052-452,0,3,3,452,0,1,50,25,1,1,
Act-5052-452,0,0,0,452,0,1,50,25,1,1,
Act-5053-453,0,1,1,453,0,1,50,25,1,1,
Act-5053-453,0,2,2,453,0,1,50,25,1,1,
Act-5053-453,0,3,3,453,0,1,50,25,1,1,
Act-5053-453,0,0,0,453,0,1,50,25,1,1,
Act-5054-454,0,1,1,454,0,1,50,25,1,1,
Act-5054-454,0,2,2,454,0,1,50,25,1,1,
Act-5054-454,0,3,3,454,0,1,50,25,1,1,
Act-5054-454,0,0,0,454,0,1,50,25,1,1,
Act-5055-455,0,1,1,455,0,1,50,25,1,1,
Act-5055-455,0,2,2,455,0,1,50,25,1,1,
Act-5055-455,0,3,3,455,0,1,50,25,1,1,
Act-5055-455,0,0,0,455,0,1,50,25,1,1,
Act-5056-456,0,1,1,456,0,1,50,25,1,1,
Act-5056-456,0,2,2,456,0,1,50,25,1,1,
Act-5056-456,0,3,3,456,0,1,50,25,1,1,
Act-5056-456,0,0,0,456,0,1,50,25,1,1,
Act-5057-457,0,1,1,457,0,1,50,25,1,1,
Act-5057-457,0,2,2,457,0,1,50,25,1,1,
Act-5057-457,0,3,3,457,0,1,50,25,1,1,
Act-5057-457,0,0,0,457,0,1,50,25,1,1,
Act-5058-458,0,1,1,458,0,1,50,25,1,1,
Act-5058-458,0,2,2,458,0,1,50,25,1,1,
Act-5058-458,0,3,3,458,0,1,50,25,1,1,
Act-5058-458,0,0,0,458,0,1,50,25,1,1,
Act-5059-459,0,1,1,459,0,1,50,25,1,1,
Act-5059-459,0,2,2,459,0,1,50,25,1,1,
Act-5059-459,0,3,3,459,0,1,50,25,1,1,
Act-5059-459,0,0,0,459,0,1,50,25,1,1,
Act-5060-460,0,1,1,460,0,1,50,25,1,1,
Act-5060-460,0,2,2,460,0,1,50,25,1,1,
Act-5060-460,0,3,3,460,0,1,50,25,1,1,
Act-5060-460,0,0,0,460,0,1,50,25,1,1,
Act-5061-461,0,1,1,461,0,1,50,25,1,1,
Act-5061-461,0,2,2,461,0,1,50,25,1,1,
Act-5061-461,0,3,3,461,0,1,50,25,1,1,
Act-5061-461,0,0,0,461,0,1,50,25,1,1,
Act-5062-462,0,1,1,462,0,1,50,25,1,1,
Act-5062-462,0,2,2,462,0,1,50,25,1,1,
Act-5062-462,0,3,3,462,0,1,50,25,1,1,
Act-5062-462,0,0,0,462,0,1,50,25,1,1,
Act-5063-463,0,1,1,463,0,1,50,25,1,1,
Act-5063-463,0,2,2,463,0,1,50,25,1,1,
Act-5063-463,0,3,3,463,0,1,50,25,1,1,
Act-5063-463,0,0,0,463,0,1,50,25,1,1,
Act-5064-464,0,1,1,464,0,1,50,25,1,1,
Act-5064-464,0,2,2,464,0,1,50,25,1,1,
Act-5064-464,0,3,3,464,0,1,50,25,1,1,
Act-5064-464,0,0,0,464,0,1,50,25,1,1,
Act-5065-465,0,1,1,465,0,1,50,25,1,1,
Act-5065-465,0,2,2,465,0,1,50,25,1,1,
Act-5065-465,0,3,3,465,0,1,50,25,1,1,
Act-5065-465,0,0,0,465,0,1,50,25,1,1,
Act-5066-466,0,1,1,466,0,1,50,25,1,1,
Act-5066-466,0,2,2,466,0,1,50,25,1,1,
Act-5066-466,0,3,3,466,0,1,50,25,1,1,
Act-5066-466,0,0,0,466,0,1,50,25,1,1,
Act-5067-467,0,1,1,467,0,1,50,25,1,1,
Act-5067-467,0,2,2,467,0,1,50,25,1,1,
Act-5067-467,0,3,3,467,0,1,50,25,1,1,
Act-5067-467,0,0,0,467,0,1,50,25,1,1,
Act-5068-468,0,1,1,468,0,1,50,25,1,1,
Act-5068-468,0,2,2,468,0,1,50,25,1,1,
Act-5068-468,0,3,3,468,0,1,50,25,1,1,
Act-5068-468,0,0,0,468,0,1,50,25,1,1,
Act-5069-469,0,1,1,469,0,1,50,25,1,1,
Act-5069-469,0,2,2,469,0,1,50,25,1,1,
Act-5069-469,0,3,3,469,0,1,50,25,1,1,
Act-5069-469,0,0,0,469,0,1,50,25,1,1,
Act-5070-470,0,1,1,470,0,1,50,25,1,1,
Act-5070-470,0,2,2,470,0,1,50,25,1,1,
Act-5070-470,0,3,3,470,0,1,50,25,1,1,
Act-5070-470,0,0,0,470,0,1,50,25,1,1,
Act-5071-471,0,1,1,471,0,1,50,25,1,1,
Act-5071-471,0,2,2,471,0,1,50,25,1,1,
Act-5071-471,0,3,3,471,0,1,50,25,1,1,
Act-5071-471,0,0,0,471,0,1,50,25,1,1,
Act-5072-472,0,1,1,472,0,1,50,25,1,1,
Act-5072-472,0,2,2,472,0,1,50,25,1,1,
Act-5072-472,0,3,3,472,0,1,50,25,1,1,
Act-5072-472,0,0,0,472,0,1,50,25,1,1,
Act-5073-473,0,1,1,473,0,1,50,25,1,1,
Act-5073-473,0,2,2,473,0,1,50,25,1,1,
Act-5073-473,0,3,3,473,0,1,50,25,1,1,
Act-5073-473,0,0,0,473,0,1,50,25,1,1,
Act-5074-474,0,1,1,474,0,1,50,25,1,1,
Act-5074-474,0,2,2,474,0,1,50,25,1,1,
Act-5074-474,0,3,3,474,0,1,50,25,1,1,
Act-5074-474,0,0,0,474,0,1,50,25,1,1,
Act-5075-475,0,1,1,475,0,1,50,25,1,1,
Act-5075-475,0,2,2,475,0,1,50,25,1,1,
Act-5075-475,0,3,3,475,0,1,50,25,1,1,
Act-5075-475,0,0,0,475,0,1,50,25,1,1,
Act-5076-476,0,1,1,476,0,1,50,25,1,1,
Act-5076-476,0,2,2,476,0,1,50,25,1,1,
Act-5076-476,0,3,3,476,0,1,50,25,1,1,
Act-5076-476,0,0,0,476,0,1,50,25,1,1,
Act-5077-477,0,1,1,477,0,1,50,25,1,1,
Act-5077-477,0,2,2,477,0,1,50,25,1,1,
Act-5077-477,0,3,3,477,0,1,50,25,1,1,
Act-5077-477,0,0,0,477,0,1,50,25,1,1,
Act-5078-478,0,1,1,478,0,1,50,25,1,1,
Act-5078-478,0,2,2,478,0,1,50,25,1,1,
Act-5078-478,0,3,3,478,0,1,50,25,1,1,
Act-5078-478,0,0,0,478,0,1,50,25,1,1,
Act-5079-479,0,1,1,479,0,1,50,25,1,1,
Act-5079-479,0,2,2,479,0,1,50,25,1,1,
Act-5079-479,0,3,3,479,0,1,50,25,1,1,
Act-5079-479,0,0,0,479,0,1,50,25,1,1,
Act-5000-480,0,1,1,480,0,1,50,25,1,1,
Act-5000-480,0,2,2,480,0,1,50,25,1,1,
Act-5000-480,0,3,3,480,0,1,50,25,1,1,
Act-5000-480,0,0,0,480,0,1,50,25,1,1,
Act-5001-481,0,1,1,481,0,1,50,25,1,1,
Act-5001-481,0,2,2,481,0,1,50,25,1,1,
Act-5001-481,0,3,3,481,0,1,50,25,1,1,
Act-5001-481,0,0,0,481,0,1,50,25,1,1,
Act-5002-482,0,1,1,482,0,1,50,25,1,1,
Act-5002-482,0,2,2,482,0,1,50,25,1,1,
Act-5002-482,0,3,3,482,0,1,50,25,1,1,
Act-5002-482,0,0,0,482,0,1,50,25,1,1,
Act-5003-483,0,1,1,483,0,1,50,25,1,1,
Act-5003-483,0,2,2,483,0,1,50,25,1,1,
Act-5003-483,0,3,3,483,0,1,50,25,1,1,
Act-5003-483,0,0,0,483,0,1,50,25,1,1,
Act-5004-484,0,1,1,484,0,1,50,25,1,1,
Act-5004-484,0,2,2,484,0,1,50,25,1,1,
Act-5004-484,0,3,3,484,0,1,50,25,1,1,
Act-5004-484,0,0,0,484,0,1,50,25,1,1,
Act-5005-485,0,1,1,485,0,1,50,25,1,1,
Act-5005-485,0,2,2,485,0,1,50,25,1,1,
Act-5005-485,0,3,3,485,0,1,50,25,1,1,
Act-5005-485,0,0,0,485,0,1,50,25,1,1,
Act-5006-486,0,1,1,486,0,1,50,25,1,1,
Act-5006-486,0,2,2,486,0,1,50,25,1,1,
Act-5006-486,0,3,3,486,0,1,50,25,1,1,
Act-5006-486,0,0,0,486,0,1,50,25,1,1,
Act-5007-487,0,1,1,487,0,1,50,25,1,1,
Act-5007-487,0,2,2,487,0,1,50,25,1,1,
Act-5007-487,0,3,3,487,0,1,50,25,1,1,
Act-5007-487,0,0,0,487,0,1,50,25,1,1,
Act-5008-488,0,1,1,488,0,1,50,25,1,1,
Act-5008-488,0,2,2,488,0,1,50,25,1,1,
Act-5008-488,0,3,3,488,0,1,50,25,1,1,
Act-5008-488,0,0,0,488,0,1,50,25,1,1,
Act-5009-489,0,1,1,489,0,1,50,25,1,1,
Act-5009-489,0,2,2,489,0,1,50,25,1,1,
Act-5009-489,0,3,3,489,0,1,50,25,1,1,
Act-5009-489,0,0,0,489,0,1,50,25,1,1,
Act-5010-490,0,1,1,490,0,1,50,25,1,1,
Act-5010-490,0,2,2,490,0,1,50,25,1,1,
Act-5010-490,0,3,3,490,0,1,50,25,1,1,
Act-5010-490,0,0,0,490,0,1,50,25,1,1,
Act-5011-491,0,1,1,491,0,1,50,25,1,1,
Act-5011-491,0,2,2,491,0,1,50,25,1,1,
Act-5011-491,0,3,3,491,0,1,50,25,1,1,
Act-5011-491,0,0,0,491,0,1,50,25,1,1,
Act-5012-492,0,1,1,492,0,1,50,25,1,1,
Act-5012-492,0,2,2,492,0,1,50,25,1,1,
Act-5012-492,0,3,3,492,0,1,50,25,1,1,
Act-5012-492,0,0,0,492,0,1,50,25,1,1,
Act-5013-493,0,1,1,493,0,1,50,25,1,1,
Act-5013-493,0,2,2,493,0,1,50,25,1,1,
Act-5013-493,0,3,3,493,0,1,50,25,1,1,
Act-5013-493,0,0,0,493,0,1,50,25,1,1,
Act-5014-494,0,1,1,494,0,1,50,25,1,1,
Act-5014-494,0,2,2,494,0,1,50,25,1,1,
Act-5014-494,0,3,3,494,0,1,50,25,1,1,
Act-5014-494,0,0,0,494,0,1,50,25,1,1,
Act-5015-495,0,1,1,495,0,1,50,25,1,1,
Act-5015-495,0,2,2,495,0,1,50,25,1,1,
Act-5015-495,0,3,3,495,0,1,50,25,1,1,
Act-5015-495,0,0,0,495,0,1,50,25,1,1,
Act-5016-496,0,1,1,496,0,1,50,25,1,1,
Act-5016-496,0,2,2,496,0,1,50,25,1,1,
Act-5016-496,0,3,3,496,0,1,50,25,1,1,
Act-5016-496,0,0,0,496,0,1,50,25,1,1,
Act-5017-497,0,1,1,497,0,1,50,25,1,1,
Act-5017-497,0,2,2,497,0,1,50,25,1,1,
Act-5017-497,0,3,3,497,0,1,50,25,1,1,
Act-5017-497,0,0,0,497,0,1,50,25,1,1,
Act-5018-498,0,1,1,498,0,1,50,25,1,1,
Act-5018-498,0,2,2,498,0,1,50,25,1,1,
Act-5018-498,0,3,3,498,0,1,50,25,1,1,
Act-5018-498,0,0,0,498,0,1,50,25,1,1,
Act-5019-499,0,1,1,499,0,1,50,25,1,1,
Act-5019-499,0,2,2,499,0,1,50,25,1,1,
Act-5019-499,0,3,3,499,0,1,50,25,1,1,
Act-5019-499,0,0,0,499,0,1,50,25,1,1,
Act-5020-500,0,1,1,500,0,1,50,25,1,1,
Act-5020-500,0,2,2,500,0,1,50,25,1,1,
Act-5020-500,0,3,3,500,0,1,50,25,1,1,
Act-5020-500,0,0,0,500,0,1,50,25,1,1,
Act-5021-501,0,1,1,501,0,1,50,25,1,1,
Act-5021-501,0,2,2,501,0,1,50,25,1,1,
Act-5021-501,0,3,3,501,0,1,50,25,1,1,
Act-5021-501,0,0,0,501,0,1,50,25,1,1,
Act-5022-502,0,1,1,502,0,1,50,25,1,1,
Act-5022-502,0,2,2,502,0,1,50,25,1,1,
Act-5022-502,0,3,3,502,0,1,50,25,1,1,
Act-5022-502,0,0,0,502,0,1,50,25,1,1,
Act-5023-503,0,1,1,503,0,1,50,25,1,1,
Act-5023-503,0,2,2,503,0,1,50,25,1,1,
Act-5023-503,0,3,3,503,0,1,50,25,1,1,
Act-5023-503,0,0,0,503,0,1,50,25,1,1,
Act-5024-504,0,1,1,504,0,1,50,25,1,1,
Act-5024-504,0,2,2,504,0,1,50,25,1,1,
Act-5024-504,0,3,3,504,0,1,50,25,1,1,
Act-5024-504,0,0,0,504,0,1,50,25,1,1,
Act-5025-505,0,1,1,505,0,1,50,25,1,1,
Act-5025-505,0,2,2,505,0,1,50,25,1,1,
Act-5025-505,0,3,3,505,0,1,50,25,1,1,
Act-5025-505,0,0,0,505,0,1,50,25,1,1,
Act-5026-506,0,1,1,506,0,1,50,25,1,1,
Act-5026-506,0,2,2,506,0,1,50,25,1,1,
Act-5026-506,0,3,3,506,0,1,50,25,1,1,
Act-5026-506,0,0,0,506,0,1,50,25,1,1,
Act-5027-507,0,1,1,507,0,1,50,25,1,1,
Act-5027-507,0,2,2,507,0,1,50,25,1,1,
Act-5027-507,0,3,3,507,0,1,50,25,1,1,
Act-5027-507,0,0,0,507,0,1,50,25,1,1,
Act-5028-508,0,1,1,508,0,1,50,25,1,1,
Act-5028-508,0,2,2,508,0,1,50,25,1,1,
Act-5028-508,0,3,3,508,0,1,50,25,1,1,
Act-5028-508,0,0,0,508,0,1,50,25,1,1,
Act-5029-509,0,1,1,509,0,1,50,25,1,1,
Act-5029-509,0,2,2,509,0,1,50,25,1,1,
Act-5029-509,0,3,3,509,0,1,50,25,1,1,
Act-5029-509,0,0,0,509,0,1,50,25,1,1,
Act-5030-510,0,1,1,510,0,1,50,25,1,1,
Act-5030-510,0,2,2,510,0,1,50,25,1,1,
Act-5030-510,0,3,3,510,0,1,50,25,1,1,
Act-5030-510,0,0,0,510,0,1,50,25,1,1,
Act-5031-511,0,1,1,511,0,1,50,25,1,1,
Act-5031-511,0,2,2,511,0,1,50,25,1,1,
Act-5031-511,0,3,3,511,0,1,50,25,1,1,
Act-5031-511,0,0,0,511,0,1,50,25,1,1,
Act-5032-512,0,1,1,512,0,1,50,25,1,1,
Act-5032-512,0,2,2,512,0,1,50,25,1,1,
Act-5032-512,0,3,3,512,0,1,50,25,1,1,
Act-5032-512,0,0,0,512,0,1,50,25,1,1,
Act-5033-513,0,1,1,513,0,1,50,25,1,1,
Act-5033-513,0,2,2,513,0,1,50,25,1,1,
Act-5033-513,0,3,3,513,0,1,50,25,1,1,
Act-5033-513,0,0,0,513,0,1,50,25,1,1,
Act-5034-514,0,1,1,514,0,1,50,25,1,1,
Act-5034-514,0,2,2,514,0,1,50,25,1,1,
Act-5034-514,0,3,3,514,0,1,50,25,1,1,
Act-5034-514,0,0,0,514,0,1,50,25,1,1,
Act-5035-515,0,1,1,515,0,1,50,25,1,1,
Act-5035-515,0,2,2,515,0,1,50,25,1,1,
Act-5035-515,0,3,3,515,0,1,50,25,1,1,
Act-5035-515,0,0,0,515,0,1,50,25,1,1,
Act-5036-516,0,1,1,516,0,1,50,25,1,1,
Act-5036-516,0,2,2,516,0,1,50,25,1,1,
Act-5036-516,0,3,3,516,0,1,50,25,1,1,
Act-5036-516,0,0,0,516,0,1,50,25,1,1,
Act-5037-517,0,1,1,517,0,1,50,25,1,1,
Act-5037-517,0,2,2,517,0,1,50,25,1,1,
Act-5037-517,0,3,3,517,0,1,50,25,1,1,
Act-5037-517,0,0,0,517,0,1,50,25,1,1,
Act-5038-518,0,1,1,518,0,1,50,25,1,1,
Act-5038-518,0,2,2,518,0,1,50,25,1,1,
Act-5038-518,0,3,3,518,0,1,50,25,1,1,
Act-5038-518,0,0,0,518,0,1,50,25,1,1,
Act-5039-519,0,1,1,519,0,1,50,25,1,1,
Act-5039-519,0,2,2,519,0,1,50,25,1,1,
Act-5039-519,0,3,3,519,0,1,50,25,1,1,
Act-5039-519,0,0,0,519,0,1,50,25,1,1,
Act-5040-520,0,1,1,520,0,1,50,25,1,1,
Act-5040-520,0,2,2,520,0,1,50,25,1,1,
Act-5040-520,0,3,3,520,0,1,50,25,1,1,
Act-5040-520,0,0,0,520,0,1,50,25,1,1,
Act-5041-521,0,1,1,521,0,1,50,25,1,1,
Act-5041-521,0,2,2,521,0,1,50,25,1,1,
Act-5041-521,0,3,3,521,0,1,50,25,1,1,
Act-5041-521,0,0,0,521,0,1,50,25,1,1,
Act-5042-522,0,1,1,522,0,1,50,25,1,1,
Act-5042-522,0,2,2,522,0,1,50,25,1,1,
Act-5042-522,0,3,3,522,0,1,50,25,1,1,
Act-5042-522,0,0,0,522,0,1,50,25,1,1,
Act-5043-523,0,1,1,523,0,1,50,25,1,1,
Act-5043-523,0,2,2,523,0,1,50,25,1,1,
Act-5043-523,0,3,3,523,0,1,50,25,1,1,
Act-5043-523,0,0,0,523,0,1,50,25,1,1,
Act-5044-524,0,1,1,524,0,1,50,25,1,1,
Act-5044-524,0,2,2,524,0,1,50,25,1,1,
Act-5044-524,0,3,3,524,0,1,50,25,1,1,
Act-5044-524,0,0,0,524,0,1,50,25,1,1,
Act-5045-525,0,1,1,525,0,1,50,25,1,1,
Act-5045-525,0,2,2,525,0,1,50,25,1,1,
Act-5045-525,0,3,3,525,0,1,50,25,1,1,
Act-5045-525,0,0,0,525,0,1,50,25,1,1,
Act-5046-526,0,1,1,526,0,1,50,25,1,1,
Act-5046-526,0,2,2,526,0,1,50,25,1,1,
Act-5046-526,0,3,3,526,0,1,50,25,1,1,
Act-5046-526,0,0,0,526,0,1,50,25,1,1,
Act-5047-527,0,1,1,527,0,1,50,25,1,1,
Act-5047-527,0,2,2,527,0,1,50,25,1,1,
Act-5047-527,0,3,3,527,0,1,50,25,1,1,
Act-5047-527,0,0,0,527,0,1,50,25,1,1,
Act-5048-528,0,1,1,528,0,1,50,25,1,1,
Act-5048-528,0,2,2,528,0,1,50,25,1,1,
Act-5048-528,0,3,3,528,0,1,50,25,1,1,
Act-5048-528,0,0,0,528,0,1,50,25,1,1,
Act-5049-529,0,1,1,529,0,1,50,25,1,1,
Act-5049-529,0,2,2,529,0,1,50,25,1,1,
Act-5049-529,0,3,3,529,0,1,50,25,1,1,
Act-5049-529,0,0,0,529,0,1,50,25,1,1,
Act-5050-530,0,1,1,530,0,1,50,25,1,1,
Act-5050-530,0,2,2,530,0,1,50,25,1,1,
Act-5050-530,0,3,3,530,0,1,50,25,1,1,
Act-5050-530,0,0,0,530,0,1,50,25,1,1,
Act-5051-531,0,1,1,531,0,1,50,25,1,1,
Act-5051-531,0,2,2,531,0,1,50,25,1,1,
Act-5051-531,0,3,3,531,0,1,50,25,1,1,
Act-5051-531,0,0,0,531,0,1,50,25,1,1,
Act-5052-532,0,1,1,532,0,1,50,25,1,1,
Act-5052-532,0,2,2,532,0,1,50,25,1,1,
Act-5052-532,0,3,3,532,0,1,50,25,1,1,
Act-5052-532,0,0,0,532,0,1,50,25,1,1,
Act-5053-533,0,1,1,533,0,1,50,25,1,1,
Act-5053-533,0,2,2,533,0,1,50,25,1,1,
Act-5053-533,0,3,3,533,0,1,50,25,1,1,
Act-5053-533,0,0,0,533,0,1,50,25,1,1,
Act-5054-534,0,1,1,534,0,1,50,25,1,1,
Act-5054-534,0,2,2,534,0,1,50,25,1,1,
Act-5054-534,0,3,3,534,0,1,50,25,1,1,
Act-5054-534,0,0,0,534,0,1,50,25,1,1,
Act-5055-535,0,1,1,535,0,1,50,25,1,1,
Act-5055-535,0,2,2,535,0,1,50,25,1,1,
Act-5055-535,0,3,3,535,0,1,50,25,1,1,
Act-5055-535,0,0,0,535,0,1,50,25,1,1,
Act-5056-536,0,1,1,536,0,1,50,25,1,1,
Act-5056-536,0,2,2,536,0,1,50,25,1,1,
Act-5056-536,0,3,3,536,0,1,50,25,1,1,
Act-5056-536,0,0,0,536,0,1,50,25,1,1,
Act-5057-537,0,1,1,537,0,1,50,25,1,1,
Act-5057-537,0,2,2,537,0,1,50,25,1,1,
Act-5057-537,0,3,3,537,0,1,50,25,1,1,
Act-5057-537,0,0,0,537,0,1,50,25,1,1,
Act-5058-538,0,1,1,538,0,1,50,25,1,1,
Act-5058-538,0,2,2,538,0,1,50,25,1,1,
Act-5058-538,0,3,3,538,0,1,50,25,1,1,
Act-5058-538,0,0,0,538,0,1,50,25,1,1,
Act-5059-539,0,1,1,539,0,1,50,25,1,1,
Act-5059-539,0,2,2,539,0,1,50,25,1,1,
Act-5059-539,0,3,3,539,0,1,50,25,1,1,
Act-5059-539,0,0,0,539,0,1,50,25,1,1,
Act-5060-540,0,1,1,540,0,1,50,25,1,1,
Act-5060-540,0,2,2,540,0,1,50,25,1,1,
Act-5060-540,0,3,3,540,0,1,50,25,1,1,
Act-5060-540,0,0,0,540,0,1,50,25,1,1,
Act-5061-541,0,1,1,541,0,1,50,25,1,1,
Act-5061-541,0,2,2,541,0,1,50,25,1,1,
