Activity.[ActivityKey],Transport.[TransportKey],Product.[ProductKey],Resource.[ResourceKey],Location.[LocationKey],Version.[VersionKey],Capacity Category,Capacity Consumption Graph Association,Capacity Consumption Qty Per,Capacity Graph Priority
Act-5004-324,0,2,Res-324-O,324,0,O,1,1,1
Act-5004-324,0,3,Res-5004,5004,0,I,1,1,1
Act-5004-324,0,3,Res-5004-I,5004,0,I,1,1,1
Act-5004-324,0,3,Res-5004-324,324,0,,1,1,1
Act-5004-324,0,3,Res-324-O,324,0,O,1,1,1
Act-5004-324,0,0,Res-5004,5004,0,I,1,1,1
Act-5004-324,0,0,Res-5004-I,5004,0,I,1,1,1
Act-5004-324,0,0,Res-5004-324,324,0,,1,1,1
Act-5004-324,0,0,Res-324-O,324,0,O,1,1,1
Act-5005-325,0,1,Res-5005,5005,0,I,1,1,1
Act-5005-325,0,1,Res-5005-I,5005,0,I,1,1,1
Act-5005-325,0,1,Res-5005-325,325,0,,1,1,1
Act-5005-325,0,1,Res-325-O,325,0,O,1,1,1
Act-5005-325,0,2,Res-5005,5005,0,I,1,1,1
Act-5005-325,0,2,Res-5005-I,5005,0,I,1,1,1
Act-5005-325,0,2,Res-5005-325,325,0,,1,1,1
Act-5005-325,0,2,Res-325-O,325,0,O,1,1,1
Act-5005-325,0,3,Res-5005,5005,0,I,1,1,1
Act-5005-325,0,3,Res-5005-I,5005,0,I,1,1,1
Act-5005-325,0,3,Res-5005-325,325,0,,1,1,1
Act-5005-325,0,3,Res-325-O,325,0,O,1,1,1
Act-5005-325,0,0,Res-5005,5005,0,I,1,1,1
Act-5005-325,0,0,Res-5005-I,5005,0,I,1,1,1
Act-5005-325,0,0,Res-5005-325,325,0,,1,1,1
Act-5005-325,0,0,Res-325-O,325,0,O,1,1,1
Act-5006-326,0,1,Res-5006,5006,0,I,1,1,1
Act-5006-326,0,1,Res-5006-I,5006,0,I,1,1,1
Act-5006-326,0,1,Res-5006-326,326,0,,1,1,1
Act-5006-326,0,1,Res-326-O,326,0,O,1,1,1
Act-5006-326,0,2,Res-5006,5006,0,I,1,1,1
Act-5006-326,0,2,Res-5006-I,5006,0,I,1,1,1
Act-5006-326,0,2,Res-5006-326,326,0,,1,1,1
Act-5006-326,0,2,Res-326-O,326,0,O,1,1,1
Act-5006-326,0,3,Res-5006,5006,0,I,1,1,1
Act-5006-326,0,3,Res-5006-I,5006,0,I,1,1,1
Act-5006-326,0,3,Res-5006-326,326,0,,1,1,1
Act-5006-326,0,3,Res-326-O,326,0,O,1,1,1
Act-5006-326,0,0,Res-5006,5006,0,I,1,1,1
Act-5006-326,0,0,Res-5006-I,5006,0,I,1,1,1
Act-5006-326,0,0,Res-5006-326,326,0,,1,1,1
Act-5006-326,0,0,Res-326-O,326,0,O,1,1,1
Act-5007-327,0,1,Res-5007,5007,0,I,1,1,1
Act-5007-327,0,1,Res-5007-I,5007,0,I,1,1,1
Act-5007-327,0,1,Res-5007-327,327,0,,1,1,1
Act-5007-327,0,1,Res-327-O,327,0,O,1,1,1
Act-5007-327,0,2,Res-5007,5007,0,I,1,1,1
Act-5007-327,0,2,Res-5007-I,5007,0,I,1,1,1
Act-5007-327,0,2,Res-5007-327,327,0,,1,1,1
Act-5007-327,0,2,Res-327-O,327,0,O,1,1,1
Act-5007-327,0,3,Res-5007,5007,0,I,1,1,1
Act-5007-327,0,3,Res-5007-I,5007,0,I,1,1,1
Act-5007-327,0,3,Res-5007-327,327,0,,1,1,1
Act-5007-327,0,3,Res-327-O,327,0,O,1,1,1
Act-5007-327,0,0,Res-5007,5007,0,I,1,1,1
Act-5007-327,0,0,Res-5007-I,5007,0,I,1,1,1
Act-5007-327,0,0,Res-5007-327,327,0,,1,1,1
Act-5007-327,0,0,Res-327-O,327,0,O,1,1,1
Act-5008-328,0,1,Res-5008,5008,0,I,1,1,1
Act-5008-328,0,1,Res-5008-I,5008,0,I,1,1,1
Act-5008-328,0,1,Res-5008-328,328,0,,1,1,1
Act-5008-328,0,1,Res-328-O,328,0,O,1,1,1
Act-5008-328,0,2,Res-5008,5008,0,I,1,1,1
Act-5008-328,0,2,Res-5008-I,5008,0,I,1,1,1
Act-5008-328,0,2,Res-5008-328,328,0,,1,1,1
Act-5008-328,0,2,Res-328-O,328,0,O,1,1,1
Act-5008-328,0,3,Res-5008,5008,0,I,1,1,1
Act-5008-328,0,3,Res-5008-I,5008,0,I,1,1,1
Act-5008-328,0,3,Res-5008-328,328,0,,1,1,1
Act-5008-328,0,3,Res-328-O,328,0,O,1,1,1
Act-5008-328,0,0,Res-5008,5008,0,I,1,1,1
Act-5008-328,0,0,Res-5008-I,5008,0,I,1,1,1
Act-5008-328,0,0,Res-5008-328,328,0,,1,1,1
Act-5008-328,0,0,Res-328-O,328,0,O,1,1,1
Act-5009-329,0,1,Res-5009,5009,0,I,1,1,1
Act-5009-329,0,1,Res-5009-I,5009,0,I,1,1,1
Act-5009-329,0,1,Res-5009-329,329,0,,1,1,1
Act-5009-329,0,1,Res-329-O,329,0,O,1,1,1
Act-5009-329,0,2,Res-5009,5009,0,I,1,1,1
Act-5009-329,0,2,Res-5009-I,5009,0,I,1,1,1
Act-5009-329,0,2,Res-5009-329,329,0,,1,1,1
Act-5009-329,0,2,Res-329-O,329,0,O,1,1,1
Act-5009-329,0,3,Res-5009,5009,0,I,1,1,1
Act-5009-329,0,3,Res-5009-I,5009,0,I,1,1,1
Act-5009-329,0,3,Res-5009-329,329,0,,1,1,1
Act-5009-329,0,3,Res-329-O,329,0,O,1,1,1
Act-5009-329,0,0,Res-5009,5009,0,I,1,1,1
Act-5009-329,0,0,Res-5009-I,5009,0,I,1,1,1
Act-5009-329,0,0,Res-5009-329,329,0,,1,1,1
Act-5009-329,0,0,Res-329-O,329,0,O,1,1,1
Act-5010-330,0,1,Res-5010,5010,0,I,1,1,1
Act-5010-330,0,1,Res-5010-I,5010,0,I,1,1,1
Act-5010-330,0,1,Res-5010-330,330,0,,1,1,1
Act-5010-330,0,1,Res-330-O,330,0,O,1,1,1
Act-5010-330,0,2,Res-5010,5010,0,I,1,1,1
Act-5010-330,0,2,Res-5010-I,5010,0,I,1,1,1
Act-5010-330,0,2,Res-5010-330,330,0,,1,1,1
Act-5010-330,0,2,Res-330-O,330,0,O,1,1,1
Act-5010-330,0,3,Res-5010,5010,0,I,1,1,1
Act-5010-330,0,3,Res-5010-I,5010,0,I,1,1,1
Act-5010-330,0,3,Res-5010-330,330,0,,1,1,1
Act-5010-330,0,3,Res-330-O,330,0,O,1,1,1
Act-5010-330,0,0,Res-5010,5010,0,I,1,1,1
Act-5010-330,0,0,Res-5010-I,5010,0,I,1,1,1
Act-5010-330,0,0,Res-5010-330,330,0,,1,1,1
Act-5010-330,0,0,Res-330-O,330,0,O,1,1,1
Act-5011-331,0,1,Res-5011,5011,0,I,1,1,1
Act-5011-331,0,1,Res-5011-I,5011,0,I,1,1,1
Act-5011-331,0,1,Res-5011-331,331,0,,1,1,1
Act-5011-331,0,1,Res-331-O,331,0,O,1,1,1
Act-5011-331,0,2,Res-5011,5011,0,I,1,1,1
Act-5011-331,0,2,Res-5011-I,5011,0,I,1,1,1
Act-5011-331,0,2,Res-5011-331,331,0,,1,1,1
Act-5011-331,0,2,Res-331-O,331,0,O,1,1,1
Act-5011-331,0,3,Res-5011,5011,0,I,1,1,1
Act-5011-331,0,3,Res-5011-I,5011,0,I,1,1,1
Act-5011-331,0,3,Res-5011-331,331,0,,1,1,1
Act-5011-331,0,3,Res-331-O,331,0,O,1,1,1
Act-5011-331,0,0,Res-5011,5011,0,I,1,1,1
Act-5011-331,0,0,Res-5011-I,5011,0,I,1,1,1
Act-5011-331,0,0,Res-5011-331,331,0,,1,1,1
Act-5011-331,0,0,Res-331-O,331,0,O,1,1,1
Act-5012-332,0,1,Res-5012,5012,0,I,1,1,1
Act-5012-332,0,1,Res-5012-I,5012,0,I,1,1,1
Act-5012-332,0,1,Res-5012-332,332,0,,1,1,1
Act-5012-332,0,1,Res-332-O,332,0,O,1,1,1
Act-5012-332,0,2,Res-5012,5012,0,I,1,1,1
Act-5012-332,0,2,Res-5012-I,5012,0,I,1,1,1
Act-5012-332,0,2,Res-5012-332,332,0,,1,1,1
Act-5012-332,0,2,Res-332-O,332,0,O,1,1,1
Act-5012-332,0,3,Res-5012,5012,0,I,1,1,1
Act-5012-332,0,3,Res-5012-I,5012,0,I,1,1,1
Act-5012-332,0,3,Res-5012-332,332,0,,1,1,1
Act-5012-332,0,3,Res-332-O,332,0,O,1,1,1
Act-5012-332,0,0,Res-5012,5012,0,I,1,1,1
Act-5012-332,0,0,Res-5012-I,5012,0,I,1,1,1
Act-5012-332,0,0,Res-5012-332,332,0,,1,1,1
Act-5012-332,0,0,Res-332-O,332,0,O,1,1,1
Act-5013-333,0,1,Res-5013,5013,0,I,1,1,1
Act-5013-333,0,1,Res-5013-I,5013,0,I,1,1,1
Act-5013-333,0,1,Res-5013-333,333,0,,1,1,1
Act-5013-333,0,1,Res-333-O,333,0,O,1,1,1
Act-5013-333,0,2,Res-5013,5013,0,I,1,1,1
Act-5013-333,0,2,Res-5013-I,5013,0,I,1,1,1
Act-5013-333,0,2,Res-5013-333,333,0,,1,1,1
Act-5013-333,0,2,Res-333-O,333,0,O,1,1,1
Act-5013-333,0,3,Res-5013,5013,0,I,1,1,1
Act-5013-333,0,3,Res-5013-I,5013,0,I,1,1,1
Act-5013-333,0,3,Res-5013-333,333,0,,1,1,1
Act-5013-333,0,3,Res-333-O,333,0,O,1,1,1
Act-5013-333,0,0,Res-5013,5013,0,I,1,1,1
Act-5013-333,0,0,Res-5013-I,5013,0,I,1,1,1
Act-5013-333,0,0,Res-5013-333,333,0,,1,1,1
Act-5013-333,0,0,Res-333-O,333,0,O,1,1,1
Act-5014-334,0,1,Res-5014,5014,0,I,1,1,1
Act-5014-334,0,1,Res-5014-I,5014,0,I,1,1,1
Act-5014-334,0,1,Res-5014-334,334,0,,1,1,1
Act-5014-334,0,1,Res-334-O,334,0,O,1,1,1
Act-5014-334,0,2,Res-5014,5014,0,I,1,1,1
Act-5014-334,0,2,Res-5014-I,5014,0,I,1,1,1
Act-5014-334,0,2,Res-5014-334,334,0,,1,1,1
Act-5014-334,0,2,Res-334-O,334,0,O,1,1,1
Act-5014-334,0,3,Res-5014,5014,0,I,1,1,1
Act-5014-334,0,3,Res-5014-I,5014,0,I,1,1,1
Act-5014-334,0,3,Res-5014-334,334,0,,1,1,1
Act-5014-334,0,3,Res-334-O,334,0,O,1,1,1
Act-5014-334,0,0,Res-5014,5014,0,I,1,1,1
Act-5014-334,0,0,Res-5014-I,5014,0,I,1,1,1
Act-5014-334,0,0,Res-5014-334,334,0,,1,1,1
Act-5014-334,0,0,Res-334-O,334,0,O,1,1,1
Act-5015-335,0,1,Res-5015,5015,0,I,1,1,1
Act-5015-335,0,1,Res-5015-I,5015,0,I,1,1,1
Act-5015-335,0,1,Res-5015-335,335,0,,1,1,1
Act-5015-335,0,1,Res-335-O,335,0,O,1,1,1
Act-5015-335,0,2,Res-5015,5015,0,I,1,1,1
Act-5015-335,0,2,Res-5015-I,5015,0,I,1,1,1
Act-5015-335,0,2,Res-5015-335,335,0,,1,1,1
Act-5015-335,0,2,Res-335-O,335,0,O,1,1,1
Act-5015-335,0,3,Res-5015,5015,0,I,1,1,1
Act-5015-335,0,3,Res-5015-I,5015,0,I,1,1,1
Act-5015-335,0,3,Res-5015-335,335,0,,1,1,1
Act-5015-335,0,3,Res-335-O,335,0,O,1,1,1
Act-5015-335,0,0,Res-5015,5015,0,I,1,1,1
Act-5015-335,0,0,Res-5015-I,5015,0,I,1,1,1
Act-5015-335,0,0,Res-5015-335,335,0,,1,1,1
Act-5015-335,0,0,Res-335-O,335,0,O,1,1,1
Act-5016-336,0,1,Res-5016,5016,0,I,1,1,1
Act-5016-336,0,1,Res-5016-I,5016,0,I,1,1,1
Act-5016-336,0,1,Res-5016-336,336,0,,1,1,1
Act-5016-336,0,1,Res-336-O,336,0,O,1,1,1
Act-5016-336,0,2,Res-5016,5016,0,I,1,1,1
Act-5016-336,0,2,Res-5016-I,5016,0,I,1,1,1
Act-5016-336,0,2,Res-5016-336,336,0,,1,1,1
Act-5016-336,0,2,Res-336-O,336,0,O,1,1,1
Act-5016-336,0,3,Res-5016,5016,0,I,1,1,1
Act-5016-336,0,3,Res-5016-I,5016,0,I,1,1,1
Act-5016-336,0,3,Res-5016-336,336,0,,1,1,1
Act-5016-336,0,3,Res-336-O,336,0,O,1,1,1
Act-5016-336,0,0,Res-5016,5016,0,I,1,1,1
Act-5016-336,0,0,Res-5016-I,5016,0,I,1,1,1
Act-5016-336,0,0,Res-5016-336,336,0,,1,1,1
Act-5016-336,0,0,Res-336-O,336,0,O,1,1,1
Act-5017-337,0,1,Res-5017,5017,0,I,1,1,1
Act-5017-337,0,1,Res-5017-I,5017,0,I,1,1,1
Act-5017-337,0,1,Res-5017-337,337,0,,1,1,1
Act-5017-337,0,1,Res-337-O,337,0,O,1,1,1
Act-5017-337,0,2,Res-5017,5017,0,I,1,1,1
Act-5017-337,0,2,Res-5017-I,5017,0,I,1,1,1
Act-5017-337,0,2,Res-5017-337,337,0,,1,1,1
Act-5017-337,0,2,Res-337-O,337,0,O,1,1,1
Act-5017-337,0,3,Res-5017,5017,0,I,1,1,1
Act-5017-337,0,3,Res-5017-I,5017,0,I,1,1,1
Act-5017-337,0,3,Res-5017-337,337,0,,1,1,1
Act-5017-337,0,3,Res-337-O,337,0,O,1,1,1
Act-5017-337,0,0,Res-5017,5017,0,I,1,1,1
Act-5017-337,0,0,Res-5017-I,5017,0,I,1,1,1
Act-5017-337,0,0,Res-5017-337,337,0,,1,1,1
Act-5017-337,0,0,Res-337-O,337,0,O,1,1,1
Act-5018-338,0,1,Res-5018,5018,0,I,1,1,1
Act-5018-338,0,1,Res-5018-I,5018,0,I,1,1,1
Act-5018-338,0,1,Res-5018-338,338,0,,1,1,1
Act-5018-338,0,1,Res-338-O,338,0,O,1,1,1
Act-5018-338,0,2,Res-5018,5018,0,I,1,1,1
Act-5018-338,0,2,Res-5018-I,5018,0,I,1,1,1
Act-5018-338,0,2,Res-5018-338,338,0,,1,1,1
Act-5018-338,0,2,Res-338-O,338,0,O,1,1,1
Act-5018-338,0,3,Res-5018,5018,0,I,1,1,1
Act-5018-338,0,3,Res-5018-I,5018,0,I,1,1,1
Act-5018-338,0,3,Res-5018-338,338,0,,1,1,1
Act-5018-338,0,3,Res-338-O,338,0,O,1,1,1
Act-5018-338,0,0,Res-5018,5018,0,I,1,1,1
Act-5018-338,0,0,Res-5018-I,5018,0,I,1,1,1
Act-5018-338,0,0,Res-5018-338,338,0,,1,1,1
Act-5018-338,0,0,Res-338-O,338,0,O,1,1,1
Act-5019-339,0,1,Res-5019,5019,0,I,1,1,1
Act-5019-339,0,1,Res-5019-I,5019,0,I,1,1,1
Act-5019-339,0,1,Res-5019-339,339,0,,1,1,1
Act-5019-339,0,1,Res-339-O,339,0,O,1,1,1
Act-5019-339,0,2,Res-5019,5019,0,I,1,1,1
Act-5019-339,0,2,Res-5019-I,5019,0,I,1,1,1
Act-5019-339,0,2,Res-5019-339,339,0,,1,1,1
Act-5019-339,0,2,Res-339-O,339,0,O,1,1,1
Act-5019-339,0,3,Res-5019,5019,0,I,1,1,1
Act-5019-339,0,3,Res-5019-I,5019,0,I,1,1,1
Act-5019-339,0,3,Res-5019-339,339,0,,1,1,1
Act-5019-339,0,3,Res-339-O,339,0,O,1,1,1
Act-5019-339,0,0,Res-5019,5019,0,I,1,1,1
Act-5019-339,0,0,Res-5019-I,5019,0,I,1,1,1
Act-5019-339,0,0,Res-5019-339,339,0,,1,1,1
Act-5019-339,0,0,Res-339-O,339,0,O,1,1,1
Act-5020-340,0,1,Res-5020,5020,0,I,1,1,1
Act-5020-340,0,1,Res-5020-I,5020,0,I,1,1,1
Act-5020-340,0,1,Res-5020-340,340,0,,1,1,1
Act-5020-340,0,1,Res-340-O,340,0,O,1,1,1
Act-5020-340,0,2,Res-5020,5020,0,I,1,1,1
Act-5020-340,0,2,Res-5020-I,5020,0,I,1,1,1
Act-5020-340,0,2,Res-5020-340,340,0,,1,1,1
Act-5020-340,0,2,Res-340-O,340,0,O,1,1,1
Act-5020-340,0,3,Res-5020,5020,0,I,1,1,1
Act-5020-340,0,3,Res-5020-I,5020,0,I,1,1,1
Act-5020-340,0,3,Res-5020-340,340,0,,1,1,1
Act-5020-340,0,3,Res-340-O,340,0,O,1,1,1
Act-5020-340,0,0,Res-5020,5020,0,I,1,1,1
Act-5020-340,0,0,Res-5020-I,5020,0,I,1,1,1
Act-5020-340,0,0,Res-5020-340,340,0,,1,1,1
Act-5020-340,0,0,Res-340-O,340,0,O,1,1,1
Act-5021-341,0,1,Res-5021,5021,0,I,1,1,1
Act-5021-341,0,1,Res-5021-I,5021,0,I,1,1,1
Act-5021-341,0,1,Res-5021-341,341,0,,1,1,1
Act-5021-341,0,1,Res-341-O,341,0,O,1,1,1
Act-5021-341,0,2,Res-5021,5021,0,I,1,1,1
Act-5021-341,0,2,Res-5021-I,5021,0,I,1,1,1
Act-5021-341,0,2,Res-5021-341,341,0,,1,1,1
Act-5021-341,0,2,Res-341-O,341,0,O,1,1,1
Act-5021-341,0,3,Res-5021,5021,0,I,1,1,1
Act-5021-341,0,3,Res-5021-I,5021,0,I,1,1,1
Act-5021-341,0,3,Res-5021-341,341,0,,1,1,1
Act-5021-341,0,3,Res-341-O,341,0,O,1,1,1
Act-5021-341,0,0,Res-5021,5021,0,I,1,1,1
Act-5021-341,0,0,Res-5021-I,5021,0,I,1,1,1
Act-5021-341,0,0,Res-5021-341,341,0,,1,1,1
Act-5021-341,0,0,Res-341-O,341,0,O,1,1,1
Act-5022-342,0,1,Res-5022,5022,0,I,1,1,1
Act-5022-342,0,1,Res-5022-I,5022,0,I,1,1,1
Act-5022-342,0,1,Res-5022-342,342,0,,1,1,1
Act-5022-342,0,1,Res-342-O,342,0,O,1,1,1
Act-5022-342,0,2,Res-5022,5022,0,I,1,1,1
Act-5022-342,0,2,Res-5022-I,5022,0,I,1,1,1
Act-5022-342,0,2,Res-5022-342,342,0,,1,1,1
Act-5022-342,0,2,Res-342-O,342,0,O,1,1,1
Act-5022-342,0,3,Res-5022,5022,0,I,1,1,1
Act-5022-342,0,3,Res-5022-I,5022,0,I,1,1,1
Act-5022-342,0,3,Res-5022-342,342,0,,1,1,1
Act-5022-342,0,3,Res-342-O,342,0,O,1,1,1
Act-5022-342,0,0,Res-5022,5022,0,I,1,1,1
Act-5022-342,0,0,Res-5022-I,5022,0,I,1,1,1
Act-5022-342,0,0,Res-5022-342,342,0,,1,1,1
Act-5022-342,0,0,Res-342-O,342,0,O,1,1,1
Act-5023-343,0,1,Res-5023,5023,0,I,1,1,1
Act-5023-343,0,1,Res-5023-I,5023,0,I,1,1,1
Act-5023-343,0,1,Res-5023-343,343,0,,1,1,1
Act-5023-343,0,1,Res-343-O,343,0,O,1,1,1
Act-5023-343,0,2,Res-5023,5023,0,I,1,1,1
Act-5023-343,0,2,Res-5023-I,5023,0,I,1,1,1
Act-5023-343,0,2,Res-5023-343,343,0,,1,1,1
Act-5023-343,0,2,Res-343-O,343,0,O,1,1,1
Act-5023-343,0,3,Res-5023,5023,0,I,1,1,1
Act-5023-343,0,3,Res-5023-I,5023,0,I,1,1,1
Act-5023-343,0,3,Res-5023-343,343,0,,1,1,1
Act-5023-343,0,3,Res-343-O,343,0,O,1,1,1
Act-5023-343,0,0,Res-5023,5023,0,I,1,1,1
Act-5023-343,0,0,Res-5023-I,5023,0,I,1,1,1
Act-5023-343,0,0,Res-5023-343,343,0,,1,1,1
Act-5023-343,0,0,Res-343-O,343,0,O,1,1,1
Act-5024-344,0,1,Res-5024,5024,0,I,1,1,1
Act-5024-344,0,1,Res-5024-I,5024,0,I,1,1,1
Act-5024-344,0,1,Res-5024-344,344,0,,1,1,1
Act-5024-344,0,1,Res-344-O,344,0,O,1,1,1
Act-5024-344,0,2,Res-5024,5024,0,I,1,1,1
Act-5024-344,0,2,Res-5024-I,5024,0,I,1,1,1
Act-5024-344,0,2,Res-5024-344,344,0,,1,1,1
Act-5024-344,0,2,Res-344-O,344,0,O,1,1,1
Act-5024-344,0,3,Res-5024,5024,0,I,1,1,1
Act-5024-344,0,3,Res-5024-I,5024,0,I,1,1,1
Act-5024-344,0,3,Res-5024-344,344,0,,1,1,1
Act-5024-344,0,3,Res-344-O,344,0,O,1,1,1
Act-5024-344,0,0,Res-5024,5024,0,I,1,1,1
Act-5024-344,0,0,Res-5024-I,5024,0,I,1,1,1
Act-5024-344,0,0,Res-5024-344,344,0,,1,1,1
Act-5024-344,0,0,Res-344-O,344,0,O,1,1,1
Act-5025-345,0,1,Res-5025,5025,0,I,1,1,1
Act-5025-345,0,1,Res-5025-I,5025,0,I,1,1,1
Act-5025-345,0,1,Res-5025-345,345,0,,1,1,1
Act-5025-345,0,1,Res-345-O,345,0,O,1,1,1
Act-5025-345,0,2,Res-5025,5025,0,I,1,1,1
Act-5025-345,0,2,Res-5025-I,5025,0,I,1,1,1
Act-5025-345,0,2,Res-5025-345,345,0,,1,1,1
Act-5025-345,0,2,Res-345-O,345,0,O,1,1,1
Act-5025-345,0,3,Res-5025,5025,0,I,1,1,1
Act-5025-345,0,3,Res-5025-I,5025,0,I,1,1,1
Act-5025-345,0,3,Res-5025-345,345,0,,1,1,1
Act-5025-345,0,3,Res-345-O,345,0,O,1,1,1
Act-5025-345,0,0,Res-5025,5025,0,I,1,1,1
Act-5025-345,0,0,Res-5025-I,5025,0,I,1,1,1
Act-5025-345,0,0,Res-5025-345,345,0,,1,1,1
Act-5025-345,0,0,Res-345-O,345,0,O,1,1,1
Act-5026-346,0,1,Res-5026,5026,0,I,1,1,1
Act-5026-346,0,1,Res-5026-I,5026,0,I,1,1,1
Act-5026-346,0,1,Res-5026-346,346,0,,1,1,1
Act-5026-346,0,1,Res-346-O,346,0,O,1,1,1
Act-5026-346,0,2,Res-5026,5026,0,I,1,1,1
Act-5026-346,0,2,Res-5026-I,5026,0,I,1,1,1
Act-5026-346,0,2,Res-5026-346,346,0,,1,1,1
Act-5026-346,0,2,Res-346-O,346,0,O,1,1,1
Act-5026-346,0,3,Res-5026,5026,0,I,1,1,1
Act-5026-346,0,3,Res-5026-I,5026,0,I,1,1,1
Act-5026-346,0,3,Res-5026-346,346,0,,1,1,1
Act-5026-346,0,3,Res-346-O,346,0,O,1,1,1
Act-5026-346,0,0,Res-5026,5026,0,I,1,1,1
Act-5026-346,0,0,Res-5026-I,5026,0,I,1,1,1
Act-5026-346,0,0,Res-5026-346,346,0,,1,1,1
Act-5026-346,0,0,Res-346-O,346,0,O,1,1,1
Act-5027-347,0,1,Res-5027,5027,0,I,1,1,1
Act-5027-347,0,1,Res-5027-I,5027,0,I,1,1,1
Act-5027-347,0,1,Res-5027-347,347,0,,1,1,1
Act-5027-347,0,1,Res-347-O,347,0,O,1,1,1
Act-5027-347,0,2,Res-5027,5027,0,I,1,1,1
Act-5027-347,0,2,Res-5027-I,5027,0,I,1,1,1
Act-5027-347,0,2,Res-5027-347,347,0,,1,1,1
Act-5027-347,0,2,Res-347-O,347,0,O,1,1,1
Act-5027-347,0,3,Res-5027,5027,0,I,1,1,1
Act-5027-347,0,3,Res-5027-I,5027,0,I,1,1,1
Act-5027-347,0,3,Res-5027-347,347,0,,1,1,1
Act-5027-347,0,3,Res-347-O,347,0,O,1,1,1
Act-5027-347,0,0,Res-5027,5027,0,I,1,1,1
Act-5027-347,0,0,Res-5027-I,5027,0,I,1,1,1
Act-5027-347,0,0,Res-5027-347,347,0,,1,1,1
Act-5027-347,0,0,Res-347-O,347,0,O,1,1,1
Act-5028-348,0,1,Res-5028,5028,0,I,1,1,1
Act-5028-348,0,1,Res-5028-I,5028,0,I,1,1,1
Act-5028-348,0,1,Res-5028-348,348,0,,1,1,1
Act-5028-348,0,1,Res-348-O,348,0,O,1,1,1
Act-5028-348,0,2,Res-5028,5028,0,I,1,1,1
Act-5028-348,0,2,Res-5028-I,5028,0,I,1,1,1
Act-5028-348,0,2,Res-5028-348,348,0,,1,1,1
Act-5028-348,0,2,Res-348-O,348,0,O,1,1,1
Act-5028-348,0,3,Res-5028,5028,0,I,1,1,1
Act-5028-348,0,3,Res-5028-I,5028,0,I,1,1,1
Act-5028-348,0,3,Res-5028-348,348,0,,1,1,1
Act-5028-348,0,3,Res-348-O,348,0,O,1,1,1
Act-5028-348,0,0,Res-5028,5028,0,I,1,1,1
Act-5028-348,0,0,Res-5028-I,5028,0,I,1,1,1
Act-5028-348,0,0,Res-5028-348,348,0,,1,1,1
Act-5028-348,0,0,Res-348-O,348,0,O,1,1,1
Act-5029-349,0,1,Res-5029,5029,0,I,1,1,1
Act-5029-349,0,1,Res-5029-I,5029,0,I,1,1,1
Act-5029-349,0,1,Res-5029-349,349,0,,1,1,1
Act-5029-349,0,1,Res-349-O,349,0,O,1,1,1
Act-5029-349,0,2,Res-5029,5029,0,I,1,1,1
Act-5029-349,0,2,Res-5029-I,5029,0,I,1,1,1
Act-5029-349,0,2,Res-5029-349,349,0,,1,1,1
Act-5029-349,0,2,Res-349-O,349,0,O,1,1,1
Act-5029-349,0,3,Res-5029,5029,0,I,1,1,1
Act-5029-349,0,3,Res-5029-I,5029,0,I,1,1,1
Act-5029-349,0,3,Res-5029-349,349,0,,1,1,1
Act-5029-349,0,3,Res-349-O,349,0,O,1,1,1
Act-5029-349,0,0,Res-5029,5029,0,I,1,1,1
Act-5029-349,0,0,Res-5029-I,5029,0,I,1,1,1
Act-5029-349,0,0,Res-5029-349,349,0,,1,1,1
Act-5029-349,0,0,Res-349-O,349,0,O,1,1,1
Act-5030-350,0,1,Res-5030,5030,0,I,1,1,1
Act-5030-350,0,1,Res-5030-I,5030,0,I,1,1,1
Act-5030-350,0,1,Res-5030-350,350,0,,1,1,1
Act-5030-350,0,1,Res-350-O,350,0,O,1,1,1
Act-5030-350,0,2,Res-5030,5030,0,I,1,1,1
Act-5030-350,0,2,Res-5030-I,5030,0,I,1,1,1
Act-5030-350,0,2,Res-5030-350,350,0,,1,1,1
Act-5030-350,0,2,Res-350-O,350,0,O,1,1,1
Act-5030-350,0,3,Res-5030,5030,0,I,1,1,1
Act-5030-350,0,3,Res-5030-I,5030,0,I,1,1,1
Act-5030-350,0,3,Res-5030-350,350,0,,1,1,1
Act-5030-350,0,3,Res-350-O,350,0,O,1,1,1
Act-5030-350,0,0,Res-5030,5030,0,I,1,1,1
Act-5030-350,0,0,Res-5030-I,5030,0,I,1,1,1
Act-5030-350,0,0,Res-5030-350,350,0,,1,1,1
Act-5030-350,0,0,Res-350-O,350,0,O,1,1,1
Act-5031-351,0,1,Res-5031,5031,0,I,1,1,1
Act-5031-351,0,1,Res-5031-I,5031,0,I,1,1,1
Act-5031-351,0,1,Res-5031-351,351,0,,1,1,1
Act-5031-351,0,1,Res-351-O,351,0,O,1,1,1
Act-5031-351,0,2,Res-5031,5031,0,I,1,1,1
Act-5031-351,0,2,Res-5031-I,5031,0,I,1,1,1
Act-5031-351,0,2,Res-5031-351,351,0,,1,1,1
Act-5031-351,0,2,Res-351-O,351,0,O,1,1,1
Act-5031-351,0,3,Res-5031,5031,0,I,1,1,1
Act-5031-351,0,3,Res-5031-I,5031,0,I,1,1,1
Act-5031-351,0,3,Res-5031-351,351,0,,1,1,1
Act-5031-351,0,3,Res-351-O,351,0,O,1,1,1
Act-5031-351,0,0,Res-5031,5031,0,I,1,1,1
Act-5031-351,0,0,Res-5031-I,5031,0,I,1,1,1
Act-5031-351,0,0,Res-5031-351,351,0,,1,1,1
