Resource.[ResourceKey],Resource.[Resource],Resource.[ResourceSubGroupKey],Resource.[Resource Sub Group],Resource.[ResourceGroupKey],Resource.[Resource Group]
31254,Res-6005-5077,0,SubGroup-0,0,Group-0
31255,Res-6505-5077,0,SubGroup-0,0,Group-0
31256,Res-6000-5078,0,SubGroup-0,0,Group-0
31257,Res-6500-5078,0,SubGroup-0,0,Group-0
31258,Res-6001-5079,0,SubGroup-0,0,Group-0
31259,Res-6501-5079,0,SubGroup-0,0,Group-0
31260,Res-7000-6000,0,SubGroup-0,0,Group-0
31261,Res-1-7000-6000,0,SubGroup-0,0,Group-0
31262,Res-2-7000-6000,0,SubGroup-0,0,Group-0
31263,Res-3-7000-6000,0,SubGroup-0,0,Group-0
31264,Res-7000-6001,0,SubGroup-0,0,Group-0
31265,Res-1-7000-6001,0,SubGroup-0,0,Group-0
31266,Res-2-7000-6001,0,SubGroup-0,0,Group-0
31267,Res-3-7000-6001,0,SubGroup-0,0,Group-0
31268,Res-7000-6002,0,SubGroup-0,0,Group-0
31269,Res-1-7000-6002,0,SubGroup-0,0,Group-0
31270,Res-2-7000-6002,0,SubGroup-0,0,Group-0
31271,Res-3-7000-6002,0,SubGroup-0,0,Group-0
31272,Res-7000-6003,0,SubGroup-0,0,Group-0
31273,Res-1-7000-6003,0,SubGroup-0,0,Group-0
31274,Res-2-7000-6003,0,SubGroup-0,0,Group-0
31275,Res-3-7000-6003,0,SubGroup-0,0,Group-0
31276,Res-7000-6004,0,SubGroup-0,0,Group-0
31277,Res-1-7000-6004,0,SubGroup-0,0,Group-0
31278,Res-2-7000-6004,0,SubGroup-0,0,Group-0
31279,Res-3-7000-6004,0,SubGroup-0,0,Group-0
31280,Res-7000-6005,0,SubGroup-0,0,Group-0
31281,Res-1-7000-6005,0,SubGroup-0,0,Group-0
31282,Res-2-7000-6005,0,SubGroup-0,0,Group-0
31283,Res-3-7000-6005,0,SubGroup-0,0,Group-0
31284,Res-7000-6500,0,SubGroup-0,0,Group-0
31285,Res-1-7000-6500,0,SubGroup-0,0,Group-0
31286,Res-2-7000-6500,0,SubGroup-0,0,Group-0
31287,Res-3-7000-6500,0,SubGroup-0,0,Group-0
31288,Res-7000-6501,0,SubGroup-0,0,Group-0
31289,Res-1-7000-6501,0,SubGroup-0,0,Group-0
31290,Res-2-7000-6501,0,SubGroup-0,0,Group-0
31291,Res-3-7000-6501,0,SubGroup-0,0,Group-0
31292,Res-7000-6502,0,SubGroup-0,0,Group-0
31293,Res-1-7000-6502,0,SubGroup-0,0,Group-0
31294,Res-2-7000-6502,0,SubGroup-0,0,Group-0
31295,Res-3-7000-6502,0,SubGroup-0,0,Group-0
31296,Res-7000-6503,0,SubGroup-0,0,Group-0
31297,Res-1-7000-6503,0,SubGroup-0,0,Group-0
31298,Res-2-7000-6503,0,SubGroup-0,0,Group-0
31299,Res-3-7000-6503,0,SubGroup-0,0,Group-0
31300,Res-7000-6504,0,SubGroup-0,0,Group-0
31301,Res-1-7000-6504,0,SubGroup-0,0,Group-0
31302,Res-2-7000-6504,0,SubGroup-0,0,Group-0
31303,Res-3-7000-6504,0,SubGroup-0,0,Group-0
31304,Res-7000-6505,0,SubGroup-0,0,Group-0
31305,Res-1-7000-6505,0,SubGroup-0,0,Group-0
31306,Res-2-7000-6505,0,SubGroup-0,0,Group-0
31307,Res-3-7000-6505,0,SubGroup-0,0,Group-0
31308,Res-8000-5000,0,SubGroup-0,0,Group-0
31309,Res-0-8000-5000,0,SubGroup-0,0,Group-0
31310,Res-8000-5001,0,SubGroup-0,0,Group-0
31311,Res-0-8000-5001,0,SubGroup-0,0,Group-0
31312,Res-8000-5002,0,SubGroup-0,0,Group-0
31313,Res-0-8000-5002,0,SubGroup-0,0,Group-0
31314,Res-8000-5003,0,SubGroup-0,0,Group-0
31315,Res-0-8000-5003,0,SubGroup-0,0,Group-0
31316,Res-8000-5004,0,SubGroup-0,0,Group-0
31317,Res-0-8000-5004,0,SubGroup-0,0,Group-0
31318,Res-8000-5005,0,SubGroup-0,0,Group-0
31319,Res-0-8000-5005,0,SubGroup-0,0,Group-0
31320,Res-8000-5006,0,SubGroup-0,0,Group-0
31321,Res-0-8000-5006,0,SubGroup-0,0,Group-0
31322,Res-8000-5007,0,SubGroup-0,0,Group-0
31323,Res-0-8000-5007,0,SubGroup-0,0,Group-0
31324,Res-8000-5008,0,SubGroup-0,0,Group-0
31325,Res-0-8000-5008,0,SubGroup-0,0,Group-0
31326,Res-8000-5009,0,SubGroup-0,0,Group-0
31327,Res-0-8000-5009,0,SubGroup-0,0,Group-0
31328,Res-8000-5010,0,SubGroup-0,0,Group-0
31329,Res-0-8000-5010,0,SubGroup-0,0,Group-0
31330,Res-8000-5011,0,SubGroup-0,0,Group-0
31331,Res-0-8000-5011,0,SubGroup-0,0,Group-0
31332,Res-8000-5012,0,SubGroup-0,0,Group-0
31333,Res-0-8000-5012,0,SubGroup-0,0,Group-0
31334,Res-8000-5013,0,SubGroup-0,0,Group-0
31335,Res-0-8000-5013,0,SubGroup-0,0,Group-0
31336,Res-8000-5014,0,SubGroup-0,0,Group-0
31337,Res-0-8000-5014,0,SubGroup-0,0,Group-0
31338,Res-8000-5015,0,SubGroup-0,0,Group-0
31339,Res-0-8000-5015,0,SubGroup-0,0,Group-0
31340,Res-8000-5016,0,SubGroup-0,0,Group-0
31341,Res-0-8000-5016,0,SubGroup-0,0,Group-0
31342,Res-8000-5017,0,SubGroup-0,0,Group-0
31343,Res-0-8000-5017,0,SubGroup-0,0,Group-0
31344,Res-8000-5018,0,SubGroup-0,0,Group-0
31345,Res-0-8000-5018,0,SubGroup-0,0,Group-0
31346,Res-8000-5019,0,SubGroup-0,0,Group-0
31347,Res-0-8000-5019,0,SubGroup-0,0,Group-0
31348,Res-8000-5020,0,SubGroup-0,0,Group-0
31349,Res-0-8000-5020,0,SubGroup-0,0,Group-0
31350,Res-8000-5021,0,SubGroup-0,0,Group-0
31351,Res-0-8000-5021,0,SubGroup-0,0,Group-0
31352,Res-8000-5022,0,SubGroup-0,0,Group-0
31353,Res-0-8000-5022,0,SubGroup-0,0,Group-0
31354,Res-8000-5023,0,SubGroup-0,0,Group-0
31355,Res-0-8000-5023,0,SubGroup-0,0,Group-0
31356,Res-8000-5024,0,SubGroup-0,0,Group-0
31357,Res-0-8000-5024,0,SubGroup-0,0,Group-0
31358,Res-8000-5025,0,SubGroup-0,0,Group-0
31359,Res-0-8000-5025,0,SubGroup-0,0,Group-0
31360,Res-8000-5026,0,SubGroup-0,0,Group-0
31361,Res-0-8000-5026,0,SubGroup-0,0,Group-0
31362,Res-8000-5027,0,SubGroup-0,0,Group-0
31363,Res-0-8000-5027,0,SubGroup-0,0,Group-0
31364,Res-8000-5028,0,SubGroup-0,0,Group-0
31365,Res-0-8000-5028,0,SubGroup-0,0,Group-0
31366,Res-8000-5029,0,SubGroup-0,0,Group-0
31367,Res-0-8000-5029,0,SubGroup-0,0,Group-0
31368,Res-8000-5030,0,SubGroup-0,0,Group-0
31369,Res-0-8000-5030,0,SubGroup-0,0,Group-0
31370,Res-8000-5031,0,SubGroup-0,0,Group-0
31371,Res-0-8000-5031,0,SubGroup-0,0,Group-0
31372,Res-8000-5032,0,SubGroup-0,0,Group-0
31373,Res-0-8000-5032,0,SubGroup-0,0,Group-0
31374,Res-8000-5033,0,SubGroup-0,0,Group-0
31375,Res-0-8000-5033,0,SubGroup-0,0,Group-0
31376,Res-8000-5034,0,SubGroup-0,0,Group-0
31377,Res-0-8000-5034,0,SubGroup-0,0,Group-0
31378,Res-8000-5035,0,SubGroup-0,0,Group-0
31379,Res-0-8000-5035,0,SubGroup-0,0,Group-0
31380,Res-8000-5036,0,SubGroup-0,0,Group-0
31381,Res-0-8000-5036,0,SubGroup-0,0,Group-0
31382,Res-8000-5037,0,SubGroup-0,0,Group-0
31383,Res-0-8000-5037,0,SubGroup-0,0,Group-0
31384,Res-8000-5038,0,SubGroup-0,0,Group-0
31385,Res-0-8000-5038,0,SubGroup-0,0,Group-0
31386,Res-8000-5039,0,SubGroup-0,0,Group-0
31387,Res-0-8000-5039,0,SubGroup-0,0,Group-0
31388,Res-8000-5040,0,SubGroup-0,0,Group-0
31389,Res-0-8000-5040,0,SubGroup-0,0,Group-0
31390,Res-8000-5041,0,SubGroup-0,0,Group-0
31391,Res-0-8000-5041,0,SubGroup-0,0,Group-0
31392,Res-8000-5042,0,SubGroup-0,0,Group-0
31393,Res-0-8000-5042,0,SubGroup-0,0,Group-0
31394,Res-8000-5043,0,SubGroup-0,0,Group-0
31395,Res-0-8000-5043,0,SubGroup-0,0,Group-0
31396,Res-8000-5044,0,SubGroup-0,0,Group-0
31397,Res-0-8000-5044,0,SubGroup-0,0,Group-0
31398,Res-8000-5045,0,SubGroup-0,0,Group-0
31399,Res-0-8000-5045,0,SubGroup-0,0,Group-0
31400,Res-8000-5046,0,SubGroup-0,0,Group-0
31401,Res-0-8000-5046,0,SubGroup-0,0,Group-0
31402,Res-8000-5047,0,SubGroup-0,0,Group-0
31403,Res-0-8000-5047,0,SubGroup-0,0,Group-0
31404,Res-8000-5048,0,SubGroup-0,0,Group-0
31405,Res-0-8000-5048,0,SubGroup-0,0,Group-0
31406,Res-8000-5049,0,SubGroup-0,0,Group-0
31407,Res-0-8000-5049,0,SubGroup-0,0,Group-0
31408,Res-8000-5050,0,SubGroup-0,0,Group-0
31409,Res-0-8000-5050,0,SubGroup-0,0,Group-0
31410,Res-8000-5051,0,SubGroup-0,0,Group-0
31411,Res-0-8000-5051,0,SubGroup-0,0,Group-0
31412,Res-8000-5052,0,SubGroup-0,0,Group-0
31413,Res-0-8000-5052,0,SubGroup-0,0,Group-0
31414,Res-8000-5053,0,SubGroup-0,0,Group-0
31415,Res-0-8000-5053,0,SubGroup-0,0,Group-0
31416,Res-8000-5054,0,SubGroup-0,0,Group-0
31417,Res-0-8000-5054,0,SubGroup-0,0,Group-0
31418,Res-8000-5055,0,SubGroup-0,0,Group-0
31419,Res-0-8000-5055,0,SubGroup-0,0,Group-0
31420,Res-8000-5056,0,SubGroup-0,0,Group-0
31421,Res-0-8000-5056,0,SubGroup-0,0,Group-0
31422,Res-8000-5057,0,SubGroup-0,0,Group-0
31423,Res-0-8000-5057,0,SubGroup-0,0,Group-0
31424,Res-8000-5058,0,SubGroup-0,0,Group-0
31425,Res-0-8000-5058,0,SubGroup-0,0,Group-0
31426,Res-8000-5059,0,SubGroup-0,0,Group-0
31427,Res-0-8000-5059,0,SubGroup-0,0,Group-0
31428,Res-8000-5060,0,SubGroup-0,0,Group-0
31429,Res-0-8000-5060,0,SubGroup-0,0,Group-0
31430,Res-8000-5061,0,SubGroup-0,0,Group-0
31431,Res-0-8000-5061,0,SubGroup-0,0,Group-0
31432,Res-8000-5062,0,SubGroup-0,0,Group-0
31433,Res-0-8000-5062,0,SubGroup-0,0,Group-0
31434,Res-8000-5063,0,SubGroup-0,0,Group-0
31435,Res-0-8000-5063,0,SubGroup-0,0,Group-0
31436,Res-8000-5064,0,SubGroup-0,0,Group-0
31437,Res-0-8000-5064,0,SubGroup-0,0,Group-0
31438,Res-8000-5065,0,SubGroup-0,0,Group-0
31439,Res-0-8000-5065,0,SubGroup-0,0,Group-0
31440,Res-8000-5066,0,SubGroup-0,0,Group-0
31441,Res-0-8000-5066,0,SubGroup-0,0,Group-0
31442,Res-8000-5067,0,SubGroup-0,0,Group-0
31443,Res-0-8000-5067,0,SubGroup-0,0,Group-0
31444,Res-8000-5068,0,SubGroup-0,0,Group-0
31445,Res-0-8000-5068,0,SubGroup-0,0,Group-0
31446,Res-8000-5069,0,SubGroup-0,0,Group-0
31447,Res-0-8000-5069,0,SubGroup-0,0,Group-0
31448,Res-8000-5070,0,SubGroup-0,0,Group-0
31449,Res-0-8000-5070,0,SubGroup-0,0,Group-0
31450,Res-8000-5071,0,SubGroup-0,0,Group-0
31451,Res-0-8000-5071,0,SubGroup-0,0,Group-0
31452,Res-8000-5072,0,SubGroup-0,0,Group-0
31453,Res-0-8000-5072,0,SubGroup-0,0,Group-0
31454,Res-8000-5073,0,SubGroup-0,0,Group-0
31455,Res-0-8000-5073,0,SubGroup-0,0,Group-0
31456,Res-8000-5074,0,SubGroup-0,0,Group-0
31457,Res-0-8000-5074,0,SubGroup-0,0,Group-0
31458,Res-8000-5075,0,SubGroup-0,0,Group-0
31459,Res-0-8000-5075,0,SubGroup-0,0,Group-0
31460,Res-8000-5076,0,SubGroup-0,0,Group-0
31461,Res-0-8000-5076,0,SubGroup-0,0,Group-0
31462,Res-8000-5077,0,SubGroup-0,0,Group-0
31463,Res-0-8000-5077,0,SubGroup-0,0,Group-0
31464,Res-8000-5078,0,SubGroup-0,0,Group-0
31465,Res-0-8000-5078,0,SubGroup-0,0,Group-0
31466,Res-8000-5079,0,SubGroup-0,0,Group-0
31467,Res-0-8000-5079,0,SubGroup-0,0,Group-0
