Item.[ItemKey],Location.[LocationKey],Time.[FiscalWeekKey],Version.[VersionKey],BOH,Expected Receipts
1,271,W0-2017,0,150,
1,271,W1-2017,0,,100
1,271,W2-2017,0,,100
2,271,W0-2017,0,250,
2,271,W1-2017,0,,100
2,271,W2-2017,0,,100
3,271,W0-2017,0,150,
3,271,W1-2017,0,,100
3,271,W2-2017,0,,100
0,271,W0-2017,0,150,
0,271,W1-2017,0,,100
0,271,W2-2017,0,,100
1,272,W0-2017,0,150,
1,272,W1-2017,0,,100
1,272,W2-2017,0,,100
2,272,W0-2017,0,250,
2,272,W1-2017,0,,100
2,272,W2-2017,0,,100
3,272,W0-2017,0,200,
3,272,W1-2017,0,,100
3,272,W2-2017,0,,100
0,272,W0-2017,0,250,
0,272,W1-2017,0,,100
0,272,W2-2017,0,,100
1,273,W0-2017,0,150,
1,273,W1-2017,0,,100
1,273,W2-2017,0,,100
2,273,W0-2017,0,150,
2,273,W1-2017,0,,100
2,273,W2-2017,0,,100
3,273,W0-2017,0,250,
3,273,W1-2017,0,,100
3,273,W2-2017,0,,100
0,273,W0-2017,0,250,
0,273,W1-2017,0,,100
0,273,W2-2017,0,,100
1,274,W0-2017,0,150,
1,274,W1-2017,0,,100
1,274,W2-2017,0,,100
2,274,W0-2017,0,150,
2,274,W1-2017,0,,100
2,274,W2-2017,0,,100
3,274,W0-2017,0,200,
3,274,W1-2017,0,,100
3,274,W2-2017,0,,100
0,274,W0-2017,0,250,
0,274,W1-2017,0,,100
0,274,W2-2017,0,,100
1,275,W0-2017,0,250,
1,275,W1-2017,0,,100
1,275,W2-2017,0,,100
2,275,W0-2017,0,250,
2,275,W1-2017,0,,100
2,275,W2-2017,0,,100
3,275,W0-2017,0,150,
3,275,W1-2017,0,,100
3,275,W2-2017,0,,100
0,275,W0-2017,0,150,
0,275,W1-2017,0,,100
0,275,W2-2017,0,,100
1,276,W0-2017,0,250,
1,276,W1-2017,0,,100
1,276,W2-2017,0,,100
2,276,W0-2017,0,200,
2,276,W1-2017,0,,100
2,276,W2-2017,0,,100
3,276,W0-2017,0,250,
3,276,W1-2017,0,,100
3,276,W2-2017,0,,100
0,276,W0-2017,0,250,
0,276,W1-2017,0,,100
0,276,W2-2017,0,,100
1,277,W0-2017,0,150,
1,277,W1-2017,0,,100
1,277,W2-2017,0,,100
2,277,W0-2017,0,200,
2,277,W1-2017,0,,100
2,277,W2-2017,0,,100
3,277,W0-2017,0,150,
3,277,W1-2017,0,,100
3,277,W2-2017,0,,100
0,277,W0-2017,0,150,
0,277,W1-2017,0,,100
0,277,W2-2017,0,,100
1,278,W0-2017,0,200,
1,278,W1-2017,0,,100
1,278,W2-2017,0,,100
2,278,W0-2017,0,250,
2,278,W1-2017,0,,100
2,278,W2-2017,0,,100
3,278,W0-2017,0,150,
3,278,W1-2017,0,,100
3,278,W2-2017,0,,100
0,278,W0-2017,0,150,
0,278,W1-2017,0,,100
0,278,W2-2017,0,,100
1,279,W0-2017,0,250,
1,279,W1-2017,0,,100
1,279,W2-2017,0,,100
2,279,W0-2017,0,200,
2,279,W1-2017,0,,100
2,279,W2-2017,0,,100
3,279,W0-2017,0,150,
3,279,W1-2017,0,,100
3,279,W2-2017,0,,100
0,279,W0-2017,0,200,
0,279,W1-2017,0,,100
0,279,W2-2017,0,,100
1,280,W0-2017,0,200,
1,280,W1-2017,0,,100
1,280,W2-2017,0,,100
2,280,W0-2017,0,250,
2,280,W1-2017,0,,100
2,280,W2-2017,0,,100
3,280,W0-2017,0,150,
3,280,W1-2017,0,,100
3,280,W2-2017,0,,100
0,280,W0-2017,0,200,
0,280,W1-2017,0,,100
0,280,W2-2017,0,,100
1,281,W0-2017,0,200,
1,281,W1-2017,0,,100
1,281,W2-2017,0,,100
2,281,W0-2017,0,200,
2,281,W1-2017,0,,100
2,281,W2-2017,0,,100
3,281,W0-2017,0,250,
3,281,W1-2017,0,,100
3,281,W2-2017,0,,100
0,281,W0-2017,0,200,
0,281,W1-2017,0,,100
0,281,W2-2017,0,,100
1,282,W0-2017,0,250,
1,282,W1-2017,0,,100
1,282,W2-2017,0,,100
2,282,W0-2017,0,200,
2,282,W1-2017,0,,100
2,282,W2-2017,0,,100
3,282,W0-2017,0,250,
3,282,W1-2017,0,,100
3,282,W2-2017,0,,100
0,282,W0-2017,0,200,
0,282,W1-2017,0,,100
0,282,W2-2017,0,,100
1,283,W0-2017,0,200,
1,283,W1-2017,0,,100
1,283,W2-2017,0,,100
2,283,W0-2017,0,250,
2,283,W1-2017,0,,100
2,283,W2-2017,0,,100
3,283,W0-2017,0,250,
3,283,W1-2017,0,,100
3,283,W2-2017,0,,100
0,283,W0-2017,0,150,
0,283,W1-2017,0,,100
0,283,W2-2017,0,,100
1,284,W0-2017,0,200,
1,284,W1-2017,0,,100
1,284,W2-2017,0,,100
2,284,W0-2017,0,200,
2,284,W1-2017,0,,100
2,284,W2-2017,0,,100
3,284,W0-2017,0,250,
3,284,W1-2017,0,,100
3,284,W2-2017,0,,100
0,284,W0-2017,0,200,
0,284,W1-2017,0,,100
0,284,W2-2017,0,,100
1,285,W0-2017,0,150,
1,285,W1-2017,0,,100
1,285,W2-2017,0,,100
2,285,W0-2017,0,200,
2,285,W1-2017,0,,100
2,285,W2-2017,0,,100
3,285,W0-2017,0,150,
3,285,W1-2017,0,,100
3,285,W2-2017,0,,100
0,285,W0-2017,0,250,
0,285,W1-2017,0,,100
0,285,W2-2017,0,,100
1,286,W0-2017,0,200,
1,286,W1-2017,0,,100
1,286,W2-2017,0,,100
2,286,W0-2017,0,150,
2,286,W1-2017,0,,100
2,286,W2-2017,0,,100
3,286,W0-2017,0,150,
3,286,W1-2017,0,,100
3,286,W2-2017,0,,100
0,286,W0-2017,0,150,
0,286,W1-2017,0,,100
0,286,W2-2017,0,,100
1,287,W0-2017,0,250,
1,287,W1-2017,0,,100
1,287,W2-2017,0,,100
2,287,W0-2017,0,200,
2,287,W1-2017,0,,100
2,287,W2-2017,0,,100
3,287,W0-2017,0,250,
3,287,W1-2017,0,,100
3,287,W2-2017,0,,100
0,287,W0-2017,0,200,
0,287,W1-2017,0,,100
0,287,W2-2017,0,,100
1,288,W0-2017,0,150,
1,288,W1-2017,0,,100
1,288,W2-2017,0,,100
2,288,W0-2017,0,150,
2,288,W1-2017,0,,100
2,288,W2-2017,0,,100
3,288,W0-2017,0,150,
3,288,W1-2017,0,,100
3,288,W2-2017,0,,100
0,288,W0-2017,0,150,
0,288,W1-2017,0,,100
0,288,W2-2017,0,,100
1,289,W0-2017,0,250,
1,289,W1-2017,0,,100
1,289,W2-2017,0,,100
2,289,W0-2017,0,250,
2,289,W1-2017,0,,100
2,289,W2-2017,0,,100
3,289,W0-2017,0,250,
3,289,W1-2017,0,,100
3,289,W2-2017,0,,100
0,289,W0-2017,0,150,
0,289,W1-2017,0,,100
0,289,W2-2017,0,,100
1,290,W0-2017,0,200,
1,290,W1-2017,0,,100
1,290,W2-2017,0,,100
2,290,W0-2017,0,200,
2,290,W1-2017,0,,100
2,290,W2-2017,0,,100
3,290,W0-2017,0,250,
3,290,W1-2017,0,,100
3,290,W2-2017,0,,100
0,290,W0-2017,0,250,
0,290,W1-2017,0,,100
0,290,W2-2017,0,,100
1,291,W0-2017,0,250,
1,291,W1-2017,0,,100
1,291,W2-2017,0,,100
2,291,W0-2017,0,250,
2,291,W1-2017,0,,100
2,291,W2-2017,0,,100
3,291,W0-2017,0,250,
3,291,W1-2017,0,,100
3,291,W2-2017,0,,100
0,291,W0-2017,0,250,
0,291,W1-2017,0,,100
0,291,W2-2017,0,,100
1,292,W0-2017,0,250,
1,292,W1-2017,0,,100
1,292,W2-2017,0,,100
2,292,W0-2017,0,150,
2,292,W1-2017,0,,100
2,292,W2-2017,0,,100
3,292,W0-2017,0,200,
3,292,W1-2017,0,,100
3,292,W2-2017,0,,100
0,292,W0-2017,0,200,
0,292,W1-2017,0,,100
0,292,W2-2017,0,,100
1,293,W0-2017,0,200,
1,293,W1-2017,0,,100
1,293,W2-2017,0,,100
2,293,W0-2017,0,200,
2,293,W1-2017,0,,100
2,293,W2-2017,0,,100
3,293,W0-2017,0,150,
3,293,W1-2017,0,,100
3,293,W2-2017,0,,100
0,293,W0-2017,0,150,
0,293,W1-2017,0,,100
0,293,W2-2017,0,,100
1,294,W0-2017,0,250,
1,294,W1-2017,0,,100
1,294,W2-2017,0,,100
2,294,W0-2017,0,200,
2,294,W1-2017,0,,100
2,294,W2-2017,0,,100
3,294,W0-2017,0,250,
3,294,W1-2017,0,,100
3,294,W2-2017,0,,100
0,294,W0-2017,0,150,
0,294,W1-2017,0,,100
0,294,W2-2017,0,,100
1,295,W0-2017,0,200,
1,295,W1-2017,0,,100
1,295,W2-2017,0,,100
2,295,W0-2017,0,200,
2,295,W1-2017,0,,100
2,295,W2-2017,0,,100
3,295,W0-2017,0,200,
3,295,W1-2017,0,,100
3,295,W2-2017,0,,100
0,295,W0-2017,0,150,
0,295,W1-2017,0,,100
0,295,W2-2017,0,,100
1,296,W0-2017,0,200,
1,296,W1-2017,0,,100
1,296,W2-2017,0,,100
2,296,W0-2017,0,150,
2,296,W1-2017,0,,100
2,296,W2-2017,0,,100
3,296,W0-2017,0,150,
3,296,W1-2017,0,,100
3,296,W2-2017,0,,100
0,296,W0-2017,0,200,
0,296,W1-2017,0,,100
0,296,W2-2017,0,,100
1,297,W0-2017,0,200,
1,297,W1-2017,0,,100
1,297,W2-2017,0,,100
2,297,W0-2017,0,250,
2,297,W1-2017,0,,100
2,297,W2-2017,0,,100
3,297,W0-2017,0,200,
3,297,W1-2017,0,,100
3,297,W2-2017,0,,100
0,297,W0-2017,0,200,
0,297,W1-2017,0,,100
0,297,W2-2017,0,,100
1,298,W0-2017,0,250,
1,298,W1-2017,0,,100
1,298,W2-2017,0,,100
2,298,W0-2017,0,250,
2,298,W1-2017,0,,100
2,298,W2-2017,0,,100
3,298,W0-2017,0,150,
3,298,W1-2017,0,,100
3,298,W2-2017,0,,100
0,298,W0-2017,0,250,
0,298,W1-2017,0,,100
0,298,W2-2017,0,,100
1,299,W0-2017,0,200,
1,299,W1-2017,0,,100
1,299,W2-2017,0,,100
2,299,W0-2017,0,150,
2,299,W1-2017,0,,100
2,299,W2-2017,0,,100
3,299,W0-2017,0,250,
3,299,W1-2017,0,,100
3,299,W2-2017,0,,100
0,299,W0-2017,0,200,
0,299,W1-2017,0,,100
0,299,W2-2017,0,,100
1,300,W0-2017,0,150,
1,300,W1-2017,0,,100
1,300,W2-2017,0,,100
2,300,W0-2017,0,200,
2,300,W1-2017,0,,100
2,300,W2-2017,0,,100
3,300,W0-2017,0,200,
3,300,W1-2017,0,,100
3,300,W2-2017,0,,100
0,300,W0-2017,0,250,
0,300,W1-2017,0,,100
0,300,W2-2017,0,,100
1,301,W0-2017,0,150,
1,301,W1-2017,0,,100
1,301,W2-2017,0,,100
2,301,W0-2017,0,200,
2,301,W1-2017,0,,100
2,301,W2-2017,0,,100
3,301,W0-2017,0,150,
3,301,W1-2017,0,,100
3,301,W2-2017,0,,100
0,301,W0-2017,0,250,
0,301,W1-2017,0,,100
0,301,W2-2017,0,,100
1,302,W0-2017,0,250,
1,302,W1-2017,0,,100
1,302,W2-2017,0,,100
2,302,W0-2017,0,250,
2,302,W1-2017,0,,100
2,302,W2-2017,0,,100
3,302,W0-2017,0,150,
3,302,W1-2017,0,,100
3,302,W2-2017,0,,100
0,302,W0-2017,0,150,
0,302,W1-2017,0,,100
0,302,W2-2017,0,,100
1,303,W0-2017,0,250,
1,303,W1-2017,0,,100
1,303,W2-2017,0,,100
2,303,W0-2017,0,200,
2,303,W1-2017,0,,100
2,303,W2-2017,0,,100
3,303,W0-2017,0,250,
3,303,W1-2017,0,,100
3,303,W2-2017,0,,100
0,303,W0-2017,0,150,
0,303,W1-2017,0,,100
0,303,W2-2017,0,,100
1,304,W0-2017,0,250,
1,304,W1-2017,0,,100
1,304,W2-2017,0,,100
2,304,W0-2017,0,250,
2,304,W1-2017,0,,100
2,304,W2-2017,0,,100
3,304,W0-2017,0,200,
3,304,W1-2017,0,,100
3,304,W2-2017,0,,100
0,304,W0-2017,0,250,
0,304,W1-2017,0,,100
0,304,W2-2017,0,,100
1,305,W0-2017,0,250,
1,305,W1-2017,0,,100
1,305,W2-2017,0,,100
2,305,W0-2017,0,200,
2,305,W1-2017,0,,100
2,305,W2-2017,0,,100
3,305,W0-2017,0,150,
3,305,W1-2017,0,,100
3,305,W2-2017,0,,100
0,305,W0-2017,0,150,
0,305,W1-2017,0,,100
0,305,W2-2017,0,,100
1,306,W0-2017,0,250,
1,306,W1-2017,0,,100
1,306,W2-2017,0,,100
2,306,W0-2017,0,250,
2,306,W1-2017,0,,100
2,306,W2-2017,0,,100
3,306,W0-2017,0,250,
3,306,W1-2017,0,,100
3,306,W2-2017,0,,100
0,306,W0-2017,0,200,
0,306,W1-2017,0,,100
0,306,W2-2017,0,,100
1,307,W0-2017,0,200,
1,307,W1-2017,0,,100
1,307,W2-2017,0,,100
2,307,W0-2017,0,200,
2,307,W1-2017,0,,100
2,307,W2-2017,0,,100
3,307,W0-2017,0,250,
3,307,W1-2017,0,,100
3,307,W2-2017,0,,100
0,307,W0-2017,0,200,
0,307,W1-2017,0,,100
0,307,W2-2017,0,,100
1,308,W0-2017,0,200,
1,308,W1-2017,0,,100
1,308,W2-2017,0,,100
2,308,W0-2017,0,150,
2,308,W1-2017,0,,100
2,308,W2-2017,0,,100
3,308,W0-2017,0,150,
3,308,W1-2017,0,,100
3,308,W2-2017,0,,100
0,308,W0-2017,0,250,
0,308,W1-2017,0,,100
0,308,W2-2017,0,,100
1,309,W0-2017,0,150,
1,309,W1-2017,0,,100
1,309,W2-2017,0,,100
2,309,W0-2017,0,200,
2,309,W1-2017,0,,100
2,309,W2-2017,0,,100
3,309,W0-2017,0,150,
3,309,W1-2017,0,,100
3,309,W2-2017,0,,100
0,309,W0-2017,0,250,
0,309,W1-2017,0,,100
0,309,W2-2017,0,,100
1,310,W0-2017,0,250,
1,310,W1-2017,0,,100
1,310,W2-2017,0,,100
2,310,W0-2017,0,200,
2,310,W1-2017,0,,100
2,310,W2-2017,0,,100
3,310,W0-2017,0,200,
3,310,W1-2017,0,,100
3,310,W2-2017,0,,100
0,310,W0-2017,0,250,
0,310,W1-2017,0,,100
0,310,W2-2017,0,,100
1,311,W0-2017,0,200,
1,311,W1-2017,0,,100
1,311,W2-2017,0,,100
2,311,W0-2017,0,150,
2,311,W1-2017,0,,100
2,311,W2-2017,0,,100
3,311,W0-2017,0,250,
3,311,W1-2017,0,,100
3,311,W2-2017,0,,100
0,311,W0-2017,0,150,
0,311,W1-2017,0,,100
0,311,W2-2017,0,,100
1,312,W0-2017,0,150,
1,312,W1-2017,0,,100
1,312,W2-2017,0,,100
2,312,W0-2017,0,250,
2,312,W1-2017,0,,100
2,312,W2-2017,0,,100
3,312,W0-2017,0,250,
3,312,W1-2017,0,,100
3,312,W2-2017,0,,100
0,312,W0-2017,0,200,
0,312,W1-2017,0,,100
0,312,W2-2017,0,,100
1,313,W0-2017,0,250,
1,313,W1-2017,0,,100
1,313,W2-2017,0,,100
2,313,W0-2017,0,150,
2,313,W1-2017,0,,100
2,313,W2-2017,0,,100
3,313,W0-2017,0,250,
3,313,W1-2017,0,,100
3,313,W2-2017,0,,100
0,313,W0-2017,0,250,
0,313,W1-2017,0,,100
0,313,W2-2017,0,,100
1,314,W0-2017,0,200,
1,314,W1-2017,0,,100
1,314,W2-2017,0,,100
2,314,W0-2017,0,150,
2,314,W1-2017,0,,100
2,314,W2-2017,0,,100
3,314,W0-2017,0,150,
3,314,W1-2017,0,,100
3,314,W2-2017,0,,100
0,314,W0-2017,0,150,
0,314,W1-2017,0,,100
0,314,W2-2017,0,,100
1,315,W0-2017,0,250,
1,315,W1-2017,0,,100
1,315,W2-2017,0,,100
2,315,W0-2017,0,200,
2,315,W1-2017,0,,100
2,315,W2-2017,0,,100
3,315,W0-2017,0,200,
3,315,W1-2017,0,,100
3,315,W2-2017,0,,100
0,315,W0-2017,0,150,
0,315,W1-2017,0,,100
0,315,W2-2017,0,,100
1,316,W0-2017,0,150,
1,316,W1-2017,0,,100
1,316,W2-2017,0,,100
2,316,W0-2017,0,250,
2,316,W1-2017,0,,100
2,316,W2-2017,0,,100
3,316,W0-2017,0,250,
3,316,W1-2017,0,,100
3,316,W2-2017,0,,100
0,316,W0-2017,0,200,
0,316,W1-2017,0,,100
0,316,W2-2017,0,,100
1,317,W0-2017,0,200,
1,317,W1-2017,0,,100
1,317,W2-2017,0,,100
2,317,W0-2017,0,250,
2,317,W1-2017,0,,100
2,317,W2-2017,0,,100
3,317,W0-2017,0,250,
3,317,W1-2017,0,,100
3,317,W2-2017,0,,100
0,317,W0-2017,0,200,
0,317,W1-2017,0,,100
0,317,W2-2017,0,,100
1,318,W0-2017,0,200,
1,318,W1-2017,0,,100
1,318,W2-2017,0,,100
2,318,W0-2017,0,200,
2,318,W1-2017,0,,100
2,318,W2-2017,0,,100
3,318,W0-2017,0,250,
3,318,W1-2017,0,,100
3,318,W2-2017,0,,100
0,318,W0-2017,0,200,
0,318,W1-2017,0,,100
0,318,W2-2017,0,,100
1,319,W0-2017,0,250,
1,319,W1-2017,0,,100
1,319,W2-2017,0,,100
2,319,W0-2017,0,200,
2,319,W1-2017,0,,100
2,319,W2-2017,0,,100
3,319,W0-2017,0,250,
3,319,W1-2017,0,,100
3,319,W2-2017,0,,100
0,319,W0-2017,0,200,
0,319,W1-2017,0,,100
0,319,W2-2017,0,,100
1,320,W0-2017,0,150,
1,320,W1-2017,0,,100
1,320,W2-2017,0,,100
2,320,W0-2017,0,200,
2,320,W1-2017,0,,100
2,320,W2-2017,0,,100
3,320,W0-2017,0,200,
3,320,W1-2017,0,,100
3,320,W2-2017,0,,100
0,320,W0-2017,0,200,
0,320,W1-2017,0,,100
0,320,W2-2017,0,,100
1,321,W0-2017,0,250,
1,321,W1-2017,0,,100
1,321,W2-2017,0,,100
2,321,W0-2017,0,150,
2,321,W1-2017,0,,100
2,321,W2-2017,0,,100
3,321,W0-2017,0,200,
3,321,W1-2017,0,,100
3,321,W2-2017,0,,100
0,321,W0-2017,0,200,
0,321,W1-2017,0,,100
0,321,W2-2017,0,,100
1,322,W0-2017,0,200,
1,322,W1-2017,0,,100
1,322,W2-2017,0,,100
2,322,W0-2017,0,150,
2,322,W1-2017,0,,100
2,322,W2-2017,0,,100
3,322,W0-2017,0,200,
3,322,W1-2017,0,,100
3,322,W2-2017,0,,100
0,322,W0-2017,0,150,
0,322,W1-2017,0,,100
0,322,W2-2017,0,,100
1,323,W0-2017,0,200,
1,323,W1-2017,0,,100
1,323,W2-2017,0,,100
2,323,W0-2017,0,150,
2,323,W1-2017,0,,100
2,323,W2-2017,0,,100
3,323,W0-2017,0,150,
3,323,W1-2017,0,,100
3,323,W2-2017,0,,100
0,323,W0-2017,0,200,
0,323,W1-2017,0,,100
0,323,W2-2017,0,,100
1,324,W0-2017,0,150,
1,324,W1-2017,0,,100
1,324,W2-2017,0,,100
2,324,W0-2017,0,200,
2,324,W1-2017,0,,100
2,324,W2-2017,0,,100
3,324,W0-2017,0,200,
3,324,W1-2017,0,,100
3,324,W2-2017,0,,100
0,324,W0-2017,0,250,
0,324,W1-2017,0,,100
0,324,W2-2017,0,,100
1,325,W0-2017,0,150,
1,325,W1-2017,0,,100
1,325,W2-2017,0,,100
2,325,W0-2017,0,150,
2,325,W1-2017,0,,100
2,325,W2-2017,0,,100
3,325,W0-2017,0,250,
3,325,W1-2017,0,,100
3,325,W2-2017,0,,100
0,325,W0-2017,0,200,
0,325,W1-2017,0,,100
0,325,W2-2017,0,,100
1,326,W0-2017,0,150,
1,326,W1-2017,0,,100
1,326,W2-2017,0,,100
2,326,W0-2017,0,200,
2,326,W1-2017,0,,100
2,326,W2-2017,0,,100
3,326,W0-2017,0,150,
3,326,W1-2017,0,,100
3,326,W2-2017,0,,100
0,326,W0-2017,0,200,
0,326,W1-2017,0,,100
0,326,W2-2017,0,,100
1,327,W0-2017,0,150,
1,327,W1-2017,0,,100
1,327,W2-2017,0,,100
2,327,W0-2017,0,200,
2,327,W1-2017,0,,100
2,327,W2-2017,0,,100
3,327,W0-2017,0,250,
3,327,W1-2017,0,,100
3,327,W2-2017,0,,100
0,327,W0-2017,0,150,
0,327,W1-2017,0,,100
0,327,W2-2017,0,,100
1,328,W0-2017,0,200,
1,328,W1-2017,0,,100
1,328,W2-2017,0,,100
2,328,W0-2017,0,200,
2,328,W1-2017,0,,100
2,328,W2-2017,0,,100
3,328,W0-2017,0,250,
3,328,W1-2017,0,,100
3,328,W2-2017,0,,100
0,328,W0-2017,0,200,
0,328,W1-2017,0,,100
0,328,W2-2017,0,,100
1,329,W0-2017,0,150,
1,329,W1-2017,0,,100
1,329,W2-2017,0,,100
2,329,W0-2017,0,250,
2,329,W1-2017,0,,100
2,329,W2-2017,0,,100
3,329,W0-2017,0,150,
3,329,W1-2017,0,,100
3,329,W2-2017,0,,100
0,329,W0-2017,0,150,
0,329,W1-2017,0,,100
0,329,W2-2017,0,,100
1,330,W0-2017,0,150,
1,330,W1-2017,0,,100
1,330,W2-2017,0,,100
2,330,W0-2017,0,150,
2,330,W1-2017,0,,100
2,330,W2-2017,0,,100
3,330,W0-2017,0,150,
3,330,W1-2017,0,,100
3,330,W2-2017,0,,100
0,330,W0-2017,0,150,
0,330,W1-2017,0,,100
0,330,W2-2017,0,,100
1,331,W0-2017,0,200,
1,331,W1-2017,0,,100
1,331,W2-2017,0,,100
2,331,W0-2017,0,250,
2,331,W1-2017,0,,100
2,331,W2-2017,0,,100
3,331,W0-2017,0,250,
3,331,W1-2017,0,,100
3,331,W2-2017,0,,100
0,331,W0-2017,0,200,
0,331,W1-2017,0,,100
0,331,W2-2017,0,,100
1,332,W0-2017,0,200,
1,332,W1-2017,0,,100
1,332,W2-2017,0,,100
2,332,W0-2017,0,200,
2,332,W1-2017,0,,100
2,332,W2-2017,0,,100
3,332,W0-2017,0,200,
3,332,W1-2017,0,,100
3,332,W2-2017,0,,100
0,332,W0-2017,0,200,
0,332,W1-2017,0,,100
0,332,W2-2017,0,,100
1,333,W0-2017,0,250,
1,333,W1-2017,0,,100
1,333,W2-2017,0,,100
2,333,W0-2017,0,250,
2,333,W1-2017,0,,100
2,333,W2-2017,0,,100
3,333,W0-2017,0,150,
3,333,W1-2017,0,,100
3,333,W2-2017,0,,100
0,333,W0-2017,0,150,
0,333,W1-2017,0,,100
0,333,W2-2017,0,,100
1,334,W0-2017,0,250,
1,334,W1-2017,0,,100
1,334,W2-2017,0,,100
2,334,W0-2017,0,150,
2,334,W1-2017,0,,100
2,334,W2-2017,0,,100
3,334,W0-2017,0,200,
3,334,W1-2017,0,,100
3,334,W2-2017,0,,100
0,334,W0-2017,0,200,
0,334,W1-2017,0,,100
0,334,W2-2017,0,,100
1,335,W0-2017,0,150,
1,335,W1-2017,0,,100
1,335,W2-2017,0,,100
2,335,W0-2017,0,150,
2,335,W1-2017,0,,100
2,335,W2-2017,0,,100
3,335,W0-2017,0,150,
3,335,W1-2017,0,,100
3,335,W2-2017,0,,100
0,335,W0-2017,0,250,
0,335,W1-2017,0,,100
0,335,W2-2017,0,,100
1,336,W0-2017,0,200,
1,336,W1-2017,0,,100
1,336,W2-2017,0,,100
2,336,W0-2017,0,200,
2,336,W1-2017,0,,100
2,336,W2-2017,0,,100
3,336,W0-2017,0,200,
3,336,W1-2017,0,,100
3,336,W2-2017,0,,100
0,336,W0-2017,0,250,
0,336,W1-2017,0,,100
0,336,W2-2017,0,,100
1,337,W0-2017,0,200,
1,337,W1-2017,0,,100
1,337,W2-2017,0,,100
2,337,W0-2017,0,250,
2,337,W1-2017,0,,100
2,337,W2-2017,0,,100
3,337,W0-2017,0,200,
3,337,W1-2017,0,,100
3,337,W2-2017,0,,100
0,337,W0-2017,0,150,
0,337,W1-2017,0,,100
0,337,W2-2017,0,,100
1,338,W0-2017,0,150,
1,338,W1-2017,0,,100
1,338,W2-2017,0,,100
2,338,W0-2017,0,200,
2,338,W1-2017,0,,100
2,338,W2-2017,0,,100
3,338,W0-2017,0,200,
3,338,W1-2017,0,,100
3,338,W2-2017,0,,100
0,338,W0-2017,0,250,
0,338,W1-2017,0,,100
0,338,W2-2017,0,,100
1,339,W0-2017,0,250,
1,339,W1-2017,0,,100
1,339,W2-2017,0,,100
2,339,W0-2017,0,200,
2,339,W1-2017,0,,100
2,339,W2-2017,0,,100
3,339,W0-2017,0,150,
3,339,W1-2017,0,,100
3,339,W2-2017,0,,100
0,339,W0-2017,0,150,
0,339,W1-2017,0,,100
0,339,W2-2017,0,,100
1,340,W0-2017,0,200,
1,340,W1-2017,0,,100
1,340,W2-2017,0,,100
2,340,W0-2017,0,200,
2,340,W1-2017,0,,100
2,340,W2-2017,0,,100
3,340,W0-2017,0,150,
3,340,W1-2017,0,,100
3,340,W2-2017,0,,100
0,340,W0-2017,0,250,
0,340,W1-2017,0,,100
0,340,W2-2017,0,,100
1,341,W0-2017,0,150,
1,341,W1-2017,0,,100
1,341,W2-2017,0,,100
2,341,W0-2017,0,150,
2,341,W1-2017,0,,100
2,341,W2-2017,0,,100
3,341,W0-2017,0,150,
3,341,W1-2017,0,,100
3,341,W2-2017,0,,100
0,341,W0-2017,0,200,
0,341,W1-2017,0,,100
0,341,W2-2017,0,,100
1,342,W0-2017,0,200,
1,342,W1-2017,0,,100
1,342,W2-2017,0,,100
2,342,W0-2017,0,200,
2,342,W1-2017,0,,100
2,342,W2-2017,0,,100
3,342,W0-2017,0,200,
3,342,W1-2017,0,,100
3,342,W2-2017,0,,100
0,342,W0-2017,0,150,
0,342,W1-2017,0,,100
0,342,W2-2017,0,,100
1,343,W0-2017,0,200,
1,343,W1-2017,0,,100
1,343,W2-2017,0,,100
2,343,W0-2017,0,250,
2,343,W1-2017,0,,100
2,343,W2-2017,0,,100
3,343,W0-2017,0,250,
3,343,W1-2017,0,,100
3,343,W2-2017,0,,100
0,343,W0-2017,0,150,
0,343,W1-2017,0,,100
0,343,W2-2017,0,,100
1,344,W0-2017,0,150,
1,344,W1-2017,0,,100
1,344,W2-2017,0,,100
2,344,W0-2017,0,200,
2,344,W1-2017,0,,100
2,344,W2-2017,0,,100
3,344,W0-2017,0,200,
3,344,W1-2017,0,,100
3,344,W2-2017,0,,100
0,344,W0-2017,0,250,
0,344,W1-2017,0,,100
0,344,W2-2017,0,,100
1,345,W0-2017,0,150,
1,345,W1-2017,0,,100
1,345,W2-2017,0,,100
2,345,W0-2017,0,150,
2,345,W1-2017,0,,100
2,345,W2-2017,0,,100
3,345,W0-2017,0,150,
3,345,W1-2017,0,,100
3,345,W2-2017,0,,100
0,345,W0-2017,0,250,
0,345,W1-2017,0,,100
0,345,W2-2017,0,,100
1,346,W0-2017,0,150,
1,346,W1-2017,0,,100
1,346,W2-2017,0,,100
2,346,W0-2017,0,150,
2,346,W1-2017,0,,100
2,346,W2-2017,0,,100
3,346,W0-2017,0,200,
3,346,W1-2017,0,,100
3,346,W2-2017,0,,100
0,346,W0-2017,0,200,
0,346,W1-2017,0,,100
0,346,W2-2017,0,,100
1,347,W0-2017,0,200,
1,347,W1-2017,0,,100
1,347,W2-2017,0,,100
2,347,W0-2017,0,150,
2,347,W1-2017,0,,100
2,347,W2-2017,0,,100
3,347,W0-2017,0,150,
3,347,W1-2017,0,,100
3,347,W2-2017,0,,100
0,347,W0-2017,0,150,
0,347,W1-2017,0,,100
0,347,W2-2017,0,,100
1,348,W0-2017,0,150,
1,348,W1-2017,0,,100
1,348,W2-2017,0,,100
2,348,W0-2017,0,150,
2,348,W1-2017,0,,100
